Index,Input_SMILES,canonical_smiles,corrosion_prob,corrosion_label,irritation_prob,irritation_label,sensitization_prob,sensitization_label,Summary,Assessment
5270,COc1ccccc1C(=O)Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1,COc1ccccc1C(=O)Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1,9.12E-05,0,0.008747659,0,6.92E-09,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5275,COc1ccccc1N1CCN(C(=O)c2ccc3c(Cl)c4c(nc3c2)CCCC4)CC1,COc1ccccc1N1CCN(C(=O)c2ccc3c(Cl)c4c(nc3c2)CCCC4)CC1,0.000133875,0,0.026144585,0,0.000294668,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5277,COc1ccccc1N1CCN(C(=O)c2ccc3nc(-c4ccco4)c(-c4ccco4)nc3c2)CC1,COc1ccccc1N1CCN(C(=O)c2ccc3nc(-c4ccco4)c(-c4ccco4)nc3c2)CC1,7.91E-05,0,0.010804292,0,3.68E-09,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5283,COc1ccccc1NC(=O)c1ccc(C)c(C#Cc2cc(-c3cnn(C)c3)cnc2N)c1,COc1ccccc1NC(=O)c1ccc(C)c(C#Cc2cc(-c3cnn(C)c3)cnc2N)c1,1.65E-05,0,0.001983074,0,6.34E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5286,COc1ccccc1NS(=O)(=O)c1cc(NC(=O)c2ccncc2)ccc1N1CCCC1,COc1ccccc1NS(=O)(=O)c1cc(NC(=O)c2ccncc2)ccc1N1CCCC1,2.63E-05,0,0.004090633,0,0.008256368,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5288,COc1ccnc(CSC(N)=Nc2ccccc2C(F)(F)F)c1,COc1ccnc(CSC(N)=Nc2ccccc2C(F)(F)F)c1,0.000135814,0,0.22435829,0,4.83E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5301,COc1cnc(Nc2ccc(-c3ccsc3)cn2)nc1Nc1cccc(C(F)(F)F)c1,COc1cnc(Nc2ccc(-c3ccsc3)cn2)nc1Nc1cccc(C(F)(F)F)c1,0.000110403,0,0.018735558,0,5.59E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5316,COn1c(=O)cc2c3ccccc3n3c(=O)ccc1c23,COn1c(=O)cc2c3ccccc3n3c(=O)ccc1c23,0.000174485,0,0.224204645,0,0.980382562,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
5319,CS(=O)(=O)CCNC(=O)C1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,CS(=O)(=O)CCNC(=O)C1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,5.27E-06,0,0.00468675,0,0.03215706,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5327,CS(=O)(=O)N(CCC#N)Cc1ccc(/C=C2\C(=O)Nc3ccccc32)o1,CS(=O)(=O)N(CCC#N)Cc1ccc(/C=C2\C(=O)Nc3ccccc32)o1,4.40E-06,0,0.001645652,0,0.767640233,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
5330,CS(=O)(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2)CC1,CS(=O)(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2)CC1,7.46E-06,0,0.002226195,0,4.55E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5344,CS(=O)(=O)Nc1cc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)ccc1OCc1ccccc1,CS(=O)(=O)Nc1cc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)ccc1OCc1ccccc1,1.08E-05,0,0.009286413,0,0.000206993,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5345,CS(=O)(=O)Nc1cc2c(cc1OC1CCCCC1)C(=O)CC2,CS(=O)(=O)Nc1cc2c(cc1OC1CCCCC1)C(=O)CC2,1.24E-05,0,0.004692634,0,0.999999881,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
5355,CS(=O)(=O)Nc1cc2c(cc1Sc1nccs1)C(=O)CC2,CS(=O)(=O)Nc1cc2c(cc1Sc1nccs1)C(=O)CC2,1.23E-05,0,0.015213876,0,0.999998748,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
5356,CS(=O)(=O)Nc1ccc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1,CS(=O)(=O)Nc1ccc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1,1.04E-05,0,0.009592553,0,5.11E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5369,CS(=O)(=O)Nc1ccc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1CO,CS(=O)(=O)Nc1ccc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1CO,9.67E-06,0,0.006073407,0,3.43E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5381,CS(=O)(=O)Nc1ccc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1OCc1ccccc1,CS(=O)(=O)Nc1ccc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1OCc1ccccc1,1.08E-05,0,0.009286413,0,3.19E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5385,CS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1Cl,CS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1Cl,1.60E-05,0,0.016244356,0,0.999970198,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
5389,CS(=O)(=O)Nc1ccncc1Oc1ccccc1,CS(=O)(=O)Nc1ccncc1Oc1ccccc1,1.52E-05,0,0.005810568,0,0.999998271,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
5391,CS(=O)(=O)c1ccc(S(=O)CC(=O)OCc2ccccc2)c([N+](=O)[O-])c1,CS(=O)(=O)c1ccc(S(=O)CC(=O)OCc2ccccc2)c([N+](=O)[O-])c1,3.96E-05,0,0.003239768,0,0.925452352,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
5400,CS(=O)(=O)c1nc([N+](=O)[O-])nn1CCCc1ccccc1,CS(=O)(=O)c1nc([N+](=O)[O-])nn1CCCc1ccccc1,3.85E-05,0,0.004785151,0,0.999957621,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
5418,CS(=O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,CS(=O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,1.10E-05,0,0.004815695,0,6.45E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5441,CSCCC(NC(=O)CCC(=O)OCC(=O)[C@@]1(O)CCC2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C)C(=O)O,CSCCC(NC(=O)CCC(=O)OCC(=O)[C@@]1(O)CCC2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C)C(=O)O,2.11E-05,0,0.016797299,0,0.357655734,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5442,CSc1ccc(C(=O)NC2CCSc3ccccc32)cc1,CSc1ccc(C(=O)NC2CCSc3ccccc32)cc1,0.000114575,0,0.018226512,0,0.842733204,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
5445,CSc1nc(-c2ccc(-c3ccccc3)cc2)nn1C(=O)N(C)C,CSc1nc(-c2ccc(-c3ccccc3)cc2)nn1C(=O)N(C)C,4.56E-05,0,0.021889381,0,2.03E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5454,CSc1nc(N)c(N=Nc2ccc([As](=O)(O)O)cc2)c(=O)[nH]1,CSc1nc(N)c(N=Nc2ccc([As](=O)(O)O)cc2)c(=O)[nH]1,0.000102428,0,0.008069725,0,0.423170179,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5458,CSc1nc(N2CCN(CCO)CC2)c2sc3nc(-c4ccco4)c4c(c3c2n1)CCC4,CSc1nc(N2CCN(CCO)CC2)c2sc3nc(-c4ccco4)c4c(c3c2n1)CCC4,7.30E-06,0,0.003979453,0,1.73E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5464,CSc1ncccc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,CSc1ncccc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,1.07E-05,0,0.004133629,0,9.27E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5470,CSc1sccc1/C=C(/C#N)C(=O)c1ccco1,CSc1sccc1/C=C(/C#N)C(=O)c1ccco1,1.81E-05,0,0.008425262,0,0.987107217,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
5481,C[C@@H](/C=C\[C@@H](O)C(C)(C)C)[C@H]1CC[C@]2(C)C[C@@H]3C=CC(=O)[C@@H]3/C(C=O)=C\C[C@@H]12,C[C@@H](/C=C\[C@@H](O)C(C)(C)C)[C@H]1CC[C@]2(C)C[C@@H]3C=CC(=O)[C@@H]3/C(C=O)=C\C[C@@H]12,0.000470917,0,0.227471575,0,7.13E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5483,C[C@@H](/C=C\[C@@H](O)C(C)(C)C)[C@H]1CC[C@]2(C)C[C@@H]3C=CC(=O)[C@H]3/C(C=O)=C\C[C@@H]12,C[C@@H](/C=C\[C@@H](O)C(C)(C)C)[C@H]1CC[C@]2(C)C[C@@H]3C=CC(=O)[C@H]3/C(C=O)=C\C[C@@H]12,0.000470917,0,0.227471575,0,6.55E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5484,C[C@@H]1CC[C@@]2(NC1)O[C@@H]1[C@@H](C[C@@]3(C)C[C@H]4[C@H](C[C@H]13)C(C=O)=C1C=CCC[C@@]14C)[C@@H]2C,C[C@@H]1CC[C@@]2(NC1)O[C@@H]1[C@@H](C[C@@]3(C)C[C@H]4[C@H](C[C@H]13)C(C=O)=C1C=CCC[C@@]14C)[C@@H]2C,0.000311128,0,0.013574217,0,3.89E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5489,C[C@@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)Cc3cn(C)c4ccccc34)ccc2O[C@H]1CN(C)Cc1ccc(C(F)(F)F)cc1,C[C@@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)Cc3cn(C)c4ccccc34)ccc2O[C@H]1CN(C)Cc1ccc(C(F)(F)F)cc1,0.000565634,0,0.025800873,0,4.11E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5490,C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)Cc3cn(C)c4ccccc34)ccc2O[C@H]1CN(C)Cc1ccc(C(F)(F)F)cc1,C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)Cc3cn(C)c4ccccc34)ccc2O[C@H]1CN(C)Cc1ccc(C(F)(F)F)cc1,0.000565634,0,0.025800873,0,4.85E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5493,C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3cccs3)ccc2O[C@@H](C)CCCCO[C@H]1CN(C)Cc1ccc(Cl)c(Cl)c1,C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3cccs3)ccc2O[C@@H](C)CCCCO[C@H]1CN(C)Cc1ccc(Cl)c(Cl)c1,0.000113474,0,0.014684641,0,4.35E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5499,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1,1.93E-05,0,0.01318872,0,0.017985402,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5500,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.95E-05,0,0.033985991,0,8.96E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5502,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,1.40E-05,0,0.049497347,0,8.98E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5504,C[C@@H]1NCCc2cc(O)c(O)cc21,C[C@@H]1NCCc2cc(O)c(O)cc21,0.000788469,0,0.475276649,0,0.999989033,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
5507,C[C@@H]1O[C@@H](O[C@@H]2C=C3CCC4C(CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,C[C@@H]1O[C@@H](O[C@@H]2C=C3CCC4C(CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,8.07E-05,0,0.035128076,0,1.72E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5509,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@@H]4C(CC[C@]3(O)C2)[C@@]2(O)CC[C@H](C3COC(=O)C3)[C@@]2(C)C[C@H]4O)[C@H](O)[C@H](O)[C@H]1O,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@@H]4C(CC[C@]3(O)C2)[C@@]2(O)CC[C@H](C3COC(=O)C3)[C@@]2(C)C[C@H]4O)[C@H](O)[C@H](O)[C@H]1O,3.53E-05,0,0.020962352,0,1.06E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5514,C[C@@](O)(C#Cc1ccc2c(c1)N(c1nc(N)ncc1Cl)CC2)c1nccs1,C[C@@](O)(C#Cc1ccc2c(c1)N(c1nc(N)ncc1Cl)CC2)c1nccs1,1.77E-05,0,0.021136971,0,4.09E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5519,C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@@]12O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@@]12O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.92E-05,0,0.032095626,0,1.37E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5522,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCCCC[C@H](C)Oc2ccc(NS(=O)(=O)c3cccs3)cc2C1=O,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCCCC[C@H](C)Oc2ccc(NS(=O)(=O)c3cccs3)cc2C1=O,0.000113474,0,0.014684641,0,0.007207983,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5529,C[C@H]1CCCCC1c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4-c4cccc(OCCN5CCOCC5)c4)c4ccccc43)cn12,C[C@H]1CCCCC1c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4-c4cccc(OCCN5CCOCC5)c4)c4ccccc43)cn12,1.35E-05,0,0.009034493,0,0.005586931,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5530,C[C@H]1CCCCN1c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4-c4cnn(CCN5CCC(O)CC5)c4)c4ccccc43)cn12,C[C@H]1CCCCN1c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4-c4cnn(CCN5CCC(O)CC5)c4)c4ccccc43)cn12,1.59E-05,0,0.009466361,0,0.851548374,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
5538,C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NS(=O)(=O)c3cccs3)ccc2O[C@@H]1CN(C)Cc1ccc(Cl)c(Cl)c1,C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NS(=O)(=O)c3cccs3)ccc2O[C@@H]1CN(C)Cc1ccc(Cl)c(Cl)c1,7.70E-05,0,0.022745639,0,5.75E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5547,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,4.46E-05,0,0.035059683,0,8.45E-09,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5549,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,2.66E-05,0,0.053043462,0,2.58E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5554,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.95E-05,0,0.033985991,0,2.62E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5565,C[C@H]1OC(=O)c2c(O)cc3c(c2[C@H]1O)C[C@H]1[C@@]2(C)C=CC(=O)C(C)(C)[C@@H]2C[C@H](O)[C@]1(C)O3,C[C@H]1OC(=O)c2c(O)cc3c(c2[C@H]1O)C[C@H]1[C@@]2(C)C=CC(=O)C(C)(C)[C@@H]2C[C@H](O)[C@]1(C)O3,7.85E-05,0,0.054415535,0,2.84E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5568,C[C@H]1O[C@@H]2OC(=O)[C@]3(C)C[C@@H]4[C@](C)(C(=O)C=C5C(=CC(=O)OC5(C)C)[C@@]45CO5)[C@H](C1=O)[C@H]23,C[C@H]1O[C@@H]2OC(=O)[C@]3(C)C[C@@H]4[C@](C)(C(=O)C=C5C(=CC(=O)OC5(C)C)[C@@]45CO5)[C@H](C1=O)[C@H]23,4.92E-05,0,0.029412871,0,1.19E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5582,C[C@H]1[C@H](C)CC[C@@]23CC[C@@]4(C)[C@]5(C)CC[C@H]6C(C)(C)[C@H](O)[C@H](O)C[C@]6(C)[C@H]5C/C(=C\O)[C@]4(OC2=O)[C@H]13,C[C@H]1[C@H](C)CC[C@@]23CC[C@@]4(C)[C@]5(C)CC[C@H]6C(C)(C)[C@H](O)[C@H](O)C[C@]6(C)[C@H]5C/C(=C\O)[C@]4(OC2=O)[C@H]13,5.37E-05,0,0.078749843,0,6.97E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5584,C[C@H]1[C@H](NC(=O)OCCCCC2CCCCC2)C(=O)N1Oc1ccc(-c2ccccc2)cc1,C[C@H]1[C@H](NC(=O)OCCCCC2CCCCC2)C(=O)N1Oc1ccc(-c2ccccc2)cc1,2.66E-05,0,0.097845517,0,6.31E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5586,C[C@]12C(=O)N(c3ccc(C(F)(F)F)cc3)C(=O)N1[C@H]1c3ccccc3OC[C@@H]1[C@H]2c1ccccc1,C[C@]12C(=O)N(c3ccc(C(F)(F)F)cc3)C(=O)N1[C@H]1c3ccccc3OC[C@@H]1[C@H]2c1ccccc1,0.000318796,0,0.038079116,0,1.11E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5598,C[C@]12CCC(O)CC1CCC1C2CC[C@]2(C)C(c3cc(C(F)(F)F)n[nH]3)CCC12,C[C@]12CCC(O)CC1CCC1C2CC[C@]2(C)C(c3cc(C(F)(F)F)n[nH]3)CCC12,0.011492391,0,0.099949881,0,2.01E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5599,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,3.28E-05,0,0.067004241,0,5.97E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5601,C[C@]12CC[C@H]3[C@@H](CC[C@]4(O)C[C@@H](O)CC[C@]34C=O)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1,C[C@]12CC[C@H]3[C@@H](CC[C@]4(O)C[C@@H](O)CC[C@]34C=O)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1,0.000219162,0,0.060888249,0,4.78E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5604,Cc1[nH]c(-c2c(F)cccc2Cl)nc1-c1ccc(C#Cc2ccccc2)nc1,Cc1[nH]c(-c2c(F)cccc2Cl)nc1-c1ccc(C#Cc2ccccc2)nc1,0.000586996,0,0.017986527,0,0.002060254,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5606,Cc1[nH]c(=O)c(C(=O)/C=C/c2ccccc2)c2c1CCCC2,Cc1[nH]c(=O)c(C(=O)/C=C/c2ccccc2)c2c1CCCC2,0.000186128,0,0.024622105,0,2.25E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5622,Cc1[nH]c(=O)c(C(=O)/C=C/c2ccccc2F)c2c1CCCC2,Cc1[nH]c(=O)c(C(=O)/C=C/c2ccccc2F)c2c1CCCC2,0.00011554,0,0.022237286,0,0.000172867,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5625,Cc1[nH]c2c(C)cccc2c1CCNS(=O)(=O)c1cc([N+](=O)[O-])ccc1Cl,Cc1[nH]c2c(C)cccc2c1CCNS(=O)(=O)c1cc([N+](=O)[O-])ccc1Cl,1.40E-05,0,0.012138596,0,1.18E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5626,Cc1[nH]c2ccccc2c1CCNC(=O)c1ccc(-c2ccccc2)nc1,Cc1[nH]c2ccccc2c1CCNC(=O)c1ccc(-c2ccccc2)nc1,0.000248173,0,0.034727171,0,0.997420967,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
5632,Cc1[nH]c2ccccc2c1CCNC(=O)c1ccc(-c2ccccc2F)nc1,Cc1[nH]c2ccccc2c1CCNC(=O)c1ccc(-c2ccccc2F)nc1,0.000161029,0,0.023328988,0,0.820897877,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
5635,Cc1[nH]c2ccccc2c1CCNC(=O)c1ccc(-c2ccccc2O)nc1,Cc1[nH]c2ccccc2c1CCNC(=O)c1ccc(-c2ccccc2O)nc1,0.000102517,0,0.105175212,0,0.947973132,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
5639,Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cc(C(C)(C)C)ccn2)nc1,Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cc(C(C)(C)C)ccn2)nc1,3.21E-05,0,0.01882696,0,4.02E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5641,Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cc(F)ccn2)nc1,Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cc(F)ccn2)nc1,6.77E-06,0,0.018176286,0,1.14E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5647,Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cccc(=O)[nH]2)nc1,Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cccc(=O)[nH]2)nc1,1.96E-05,0,0.0183133,0,0.006570368,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5649,Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cccc(C#N)n2)nc1,Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cccc(C#N)n2)nc1,5.34E-06,0,0.007501449,0,0.000315239,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
5652,Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cccc(C(C)(C)C)n2)nc1,Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cccc(C(C)(C)C)n2)nc1,3.21E-05,0,0.01882696,0,1.24E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
