ID,scaffold,mean_shap_full,mean_shap_test,mean_shap,effect_test
pos871,c1ccc(-c2ccncc2)cc1,2.76E-05,2.76E-05,0.0000276,positive
pos872,c1ccc(C(c2cn3ncnc3s2)N2CCCCC2)cc1,2.51E-05,2.51E-05,0.0000251,positive
pos873,O=S1(=O)C=C(N2CCCCC2)c2ccccc21,2.48E-05,2.48E-05,0.0000248,positive
pos874,O=C(CSc1cccc(-c2cccnc2)n1)c1ccccc1,2.38E-05,2.38E-05,0.0000238,positive
pos875,c1ccc(N=c2ccc3ccccc3o2)cc1,2.33E-05,2.33E-05,0.0000233,positive
pos876,O=C(CSc1ccc(-c2nc3ccccc3[nH]2)cn1)Nc1nccs1,2.11E-05,2.11E-05,0.0000211,positive
pos877,O=C(CSc1ccccc1)Nc1cccc(-c2nc3ccccc3[nH]2)c1,1.54E-05,1.54E-05,0.0000154,positive
pos878,c1ccc(SCc2coc3ccccc23)nc1,1.21E-05,1.21E-05,0.0000121,positive
pos879,O=C1NCCCc2ccsc21,1.16E-05,1.16E-05,0.0000116,positive
pos880,C1=Nn2cnnc2SC(c2ccccc2)=C1,1.09E-05,1.09E-05,0.0000109,positive
pos881,O=C(Cn1c(-c2ccccc2)noc1=O)Nc1ccccc1,8.45E-06,8.45E-06,0.00000845,positive
pos882,S=C(NN=Cc1ccccn1)N1CCN(C2CCCCCC2)CC1,7.10E-06,7.10E-06,0.0000071,positive
pos883,O=C(COc1cc2c(c3oc(=O)ccc13)CCCO2)Nc1cccnc1,7.05E-06,7.05E-06,0.00000705,positive
pos884,O=C(Nc1cccc(-c2cn3cccnc3n2)c1)c1conc1-c1ccccc1,4.91E-06,4.91E-06,0.00000491,positive
pos885,O=C(NCCSc1ccccc1)c1ccccc1,3.51E-06,3.51E-06,0.00000351,positive
pos886,O=C(CN1c2cccc3cccc(c23)S1(=O)=O)Nc1ccccc1,3.34E-06,3.34E-06,0.00000334,positive
pos887,c1ccc(-c2ccsn2)cc1,4.18E-07,4.18E-07,0.000000418,positive
pos888,O=c1c2ccccc2[nH]c2ccccc12,5.39E-08,5.39E-08,5.39E-08,positive
pos889,O=C1C2CN3CC1CN(C2)C3c1ccccc1,3.99E-08,3.99E-08,3.99E-08,positive
