Unnamed: 0,np_id,InChI,InChIKey,canonical_smiles,lipinski_rule_of_five_violations,sa_score
45259,NPC205412,"InChI=1S/C7H9NO/c8-5-6-2-1-3-7(9)4-6/h1-4,9H,5,8H2",JNZYADHPGVZMQK-UHFFFAOYSA-N,NCc1cccc(O)c1,0,1.7169683149178638
45296,NPC213509,"InChI=1S/C9H8O3/c1-12-9(11)8(10)7-5-3-2-4-6-7/h2-6H,1H3",YLHXLHGIAMFFBU-UHFFFAOYSA-N,COC(=O)C(=O)c1ccccc1,0,1.603987715253993
45381,NPC317151,"InChI=1S/C13H14/c1-9-7-10(2)12-5-4-6-13(12)11(3)8-9/h4-8H,1-3H3",RUNBRXWUHPOTOO-UHFFFAOYSA-N,Cc1cc(C)c2cccc-2c(C)c1,0,1.5462166730857483
45442,NPC321876,"InChI=1S/C12H20O/c1-2-3-4-5-6-7-9-12-10-8-11-13-12/h8,10-11H,2-7,9H2,1H3",RADIRWIUSSENFC-UHFFFAOYSA-N,CCCCCCCCc1ccco1,0,1.7856624220736048
45548,NPC207428,"InChI=1S/C11H10N2O/c14-11-8-4-1-2-5-9(8)12-10-6-3-7-13(10)11/h1-2,4-5H,3,6-7H2",VARHXCYGZKSOOO-UHFFFAOYSA-N,O=c1c2ccccc2nc2n1CCC2,0,1.9037788971367906
45595,NPC4687,"InChI=1S/C15H13NO3/c1-18-10-4-5-11-12-7-9(15(17)19-2)3-6-13(12)16-14(11)8-10/h3-8,16H,1-2H3",UHYHEIKZOWURQD-UHFFFAOYSA-N,COC(=O)c1ccc2[nH]c3cc(OC)ccc3c2c1,0,1.8605156101911824
45646,NPC125144,"InChI=1S/C7H7NO/c9-8-6-7-4-2-1-3-5-7/h1-6,9H/b8-6-",VTWKXBJHBHYJBI-VURMDHGXSA-N,O/N=C\c1ccccc1,0,1.8216948711308838
45764,NPC190180,"InChI=1S/C10H14/c1-4-10-8(2)6-5-7-9(10)3/h5-7H,4H2,1-3H3",CHIKRULMSSADAF-UHFFFAOYSA-N,CCc1c(C)cccc1C,0,1.6976129564191034
45772,NPC197672,"InChI=1S/C20H40O2/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(21)22-18-19(2)3/h19H,4-18H2,1-3H3",OJIBJRXMHVZPLV-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)OCC(C)C,1,1.9075737293951942
45960,NPC11651,"InChI=1S/C3H8/c1-3-2/h3H2,1-2H3",ATUOYWHBWRKTHZ-UHFFFAOYSA-N,CCC,0,1.7549570386349824
46017,NPC181516,"InChI=1S/C16H34O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17/h17H,2-16H2,1H3",BXWNKGSJHAJOGX-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCO,1,1.5362116083896087
46051,NPC298865,"InChI=1S/C20H40/c1-3-5-7-9-11-13-15-17-19-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20H2,1-2H3/b19-17+",UVLKUUBSZXVVDZ-HTXNQAPBSA-N,CCCCCCCC/C=C/CCCCCCCCCC,1,1.731815635264093
46078,NPC241027,"InChI=1S/C18H16N2O3/c21-18(20-11-10-19-14-20)23-13-16-6-8-17(9-7-16)22-12-15-4-2-1-3-5-15/h1-11,14H,12-13H2",ITSBGWYKZOHJDB-UHFFFAOYSA-N,O=C(OCc1ccc(OCc2ccccc2)cc1)n1ccnc1,0,1.9554148860960048
46113,NPC291610,"InChI=1S/C19H24N2/c1-20-14-12-19(13-15-20)21(18-10-6-3-7-11-18)16-17-8-4-2-5-9-17/h2-11,19H,12-16H2,1H3",VZSXTYKGYWISGQ-UHFFFAOYSA-N,CN1CCC(N(Cc2ccccc2)c2ccccc2)CC1,0,1.869898955419762
46123,NPC197783,"InChI=1S/C8H10O/c1-2-7-3-5-8(9)6-4-7/h3-6,9H,2H2,1H3",HXDOZKJGKXYMEW-UHFFFAOYSA-N,CCc1ccc(O)cc1,0,1.3661455456870932
46234,NPC154874,"InChI=1S/C10H20O2/c1-4-5-6-10(11)12-8-7-9(2)3/h9H,4-8H2,1-3H3",UBLAMKHIFZBBSS-UHFFFAOYSA-N,CCCCC(=O)OCCC(C)C,0,1.81603579217707
46235,NPC286683,"InChI=1S/C10H10O3/c1-2-8(11)7-3-4-9-10(5-7)13-6-12-9/h3-5H,2,6H2,1H3",RVBJGSPBFIUTTR-UHFFFAOYSA-N,CCC(=O)c1ccc2c(c1)OCO2,0,1.866176132545208
46319,NPC12987,"InChI=1S/C15H14O2/c1-17-15-4-2-3-13(11-15)6-5-12-7-9-14(16)10-8-12/h2-11,16H,1H3/b6-5-",ZVJLZUWCAUTTBS-WAYWQWQTSA-N,COc1cccc(/C=C\c2ccc(O)cc2)c1,0,1.7101805535830987
46357,NPC8576,"InChI=1S/C6H13N/c7-6-4-2-1-3-5-6/h6H,1-5,7H2",PAFZNILMFXTMIY-UHFFFAOYSA-N,NC1CCCCC1,0,1.925887432677925
46409,NPC323389,"InChI=1S/C7H17N3/c1-9-4-6-10(3-2-8)7-5-9/h2-8H2,1H3",GOWUDHPKGOIDIX-UHFFFAOYSA-N,CN1CCN(CCN)CC1,0,1.9471001359062825
46528,NPC84911,"InChI=1S/C11H14N2/c1-12-7-6-9-8-13-11-5-3-2-4-10(9)11/h2-5,8,12-13H,6-7H2,1H3",NCIKQJBVUNUXLW-UHFFFAOYSA-N,CNCCc1c[nH]c2ccccc12,0,1.8491907621545742
46583,NPC322467,"InChI=1S/C13H28O/c1-3-5-7-9-11-13(14)12-10-8-6-4-2/h13-14H,3-12H2,1-2H3",KWUWHKRBPALTGJ-UHFFFAOYSA-N,CCCCCCC(O)CCCCCC,0,1.8404202306625521
46593,NPC63427,"InChI=1S/C26H54/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26(2)3/h26H,4-25H2,1-3H3",ZRNSSRODJSSVEJ-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCCC(C)C,1,1.5597007946733967
46626,NPC471309,"InChI=1S/C23H38FNO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-23(26)25-20-21-16-18-22(24)19-17-21/h16-19H,2-15,20H2,1H3,(H,25,26)",YVEQQWIQJMNDAK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)NCc1ccc(F)cc1,1,1.8189217971559692
46679,NPC96625,"InChI=1S/C14H14O3/c1-16-13-9-12(17-14(15)10-13)8-7-11-5-3-2-4-6-11/h2-6,9-10H,7-8H2,1H3",OVXOWIKMOIVICB-UHFFFAOYSA-N,COc1cc(CCc2ccccc2)oc(=O)c1,0,1.9756056713225032
46713,NPC175564,"InChI=1S/C11H14O2/c12-9-8-11(13)7-6-10-4-2-1-3-5-10/h1-5,12H,6-9H2",VQTZONPDOFOTIF-UHFFFAOYSA-N,O=C(CCO)CCc1ccccc1,0,1.7362954672645419
46716,NPC156313,"InChI=1S/C10H8O/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-7,11H",KJCVRFUGPWSIIH-UHFFFAOYSA-N,Oc1cccc2ccccc12,0,1.4268469709126155
46721,NPC95309,"InChI=1S/C8H8O4/c1-12-8(11)6-3-2-5(9)4-7(6)10/h2-4,9-10H,1H3",IIFCLXHRIYTHPV-UHFFFAOYSA-N,COC(=O)c1ccc(O)cc1O,0,1.7771151191001469
46794,NPC207643,"InChI=1S/C17H34/c1-3-5-7-9-11-13-15-17-16-14-12-10-8-6-4-2/h15,17H,3-14,16H2,1-2H3/b17-15+",BIQKRILZMDQPHI-BMRADRMJSA-N,CCCCCCC/C=C/CCCCCCCC,1,1.8037262327534886
46842,NPC163556,"InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3",KBPLFHHGFOOTCA-UHFFFAOYSA-N,CCCCCCCCO,0,1.572912930302481
46884,NPC31798,"InChI=1S/C8H14O2/c1-10-8(9)7-5-3-2-4-6-7/h7H,2-6H2,1H3",ZQWPRMPSCMSAJU-UHFFFAOYSA-N,COC(=O)C1CCCCC1,0,1.6667105754667233
46904,NPC154642,"InChI=1S/C11H22O2/c1-3-5-7-9-11(12)13-10-8-6-4-2/h3-10H2,1-2H3",WRFZKAGPPQGDDQ-UHFFFAOYSA-N,CCCCCOC(=O)CCCCC,0,1.6383359038549798
46974,NPC26974,"InChI=1S/C29H60/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-29H2,1-2H3",IGGUPRCHHJZPBS-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC,1,1.0873341246392538
46989,NPC201777,"InChI=1S/C17H26O3/c1-3-4-5-6-7-8-15(18)11-9-14-10-12-16(19)17(13-14)20-2/h10,12-13,19H,3-9,11H2,1-2H3",CZNLTCTYLMYLHL-UHFFFAOYSA-N,CCCCCCCC(=O)CCc1ccc(O)c(OC)c1,0,1.929156454732098
47059,NPC154649,"InChI=1S/C10H14/c1-3-9-6-5-7-10(4-2)8-9/h5-8H,3-4H2,1-2H3",AFZZYIJIWUTJFO-UHFFFAOYSA-N,CCc1cccc(CC)c1,0,1.3953704655766135
47069,NPC483453,"InChI=1S/C21H26O3/c22-19-16-10-15-18(20(19)21(23)24)14-9-4-2-1-3-6-11-17-12-7-5-8-13-17/h5,7-8,10,12-13,15-16,22H,1-4,6,9,11,14H2,(H,23,24)",JRRWQPDZHPMCRC-UHFFFAOYSA-N,O=C(O)c1c(O)cccc1CCCCCCCCc1ccccc1,1,1.9225231049933633
47111,NPC25081,"InChI=1S/C21H42/c1-3-5-7-9-11-13-15-17-19-21-20-18-16-14-12-10-8-6-4-2/h3H,1,4-21H2,2H3",JTOGFHAZQVDOAO-UHFFFAOYSA-N,C=CCCCCCCCCCCCCCCCCCCC,1,1.745740707695072
47137,NPC133050,"InChI=1S/C9H12O/c1-9(2,10)8-6-4-3-5-7-8/h3-7,10H,1-2H3",BDCFWIDZNLCTMF-UHFFFAOYSA-N,CC(C)(O)c1ccccc1,0,1.5969975718037173
47141,NPC139131,"InChI=1S/C17H36O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18/h18H,2-17H2,1H3",GOQYKNQRPGWPLP-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCO,1,1.5206667819040351
47151,NPC256371,InChI=1S/C4H8/c1-2-4-3-1/h1-4H2,PMPVIKIVABFJJI-UHFFFAOYSA-N,C1CCC1,0,1.0
47161,NPC23332,"InChI=1S/C10H12O2/c1-3-10(11)8-4-6-9(12-2)7-5-8/h4-7H,3H2,1-2H3",ZJVAWPKTWVFKHG-UHFFFAOYSA-N,CCC(=O)c1ccc(OC)cc1,0,1.3907233795896552
47203,NPC88278,"InChI=1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-12H/t1-,2-,3-,4+,5-,6-",CDAISMWEOUEBRE-GPIVLXJGSA-N,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,1,1.7138693586243683
47254,NPC266425,"InChI=1S/C17H19NO2/c1-18(17(19)15-6-4-3-5-7-15)13-12-14-8-10-16(20-2)11-9-14/h3-11H,12-13H2,1-2H3",MKXALYIEIUEYRE-UHFFFAOYSA-N,COc1ccc(CCN(C)C(=O)c2ccccc2)cc1,0,1.5430915038934625
47319,NPC156327,"InChI=1S/C29H58O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29(30)31-2/h3-28H2,1-2H3",ZKHOYAKAFALNQD-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC,1,1.7847287514192907
47322,NPC230091,"InChI=1S/C11H10O4/c1-13-8-4-5-9(14-2)11-7(8)3-6-10(12)15-11/h3-6H,1-2H3",YITSCFOPPAUZLM-UHFFFAOYSA-N,COc1ccc(OC)c2oc(=O)ccc12,0,1.9686507012214989
47340,NPC297186,"InChI=1S/C15H12O3/c16-12-7-8-13(15(18)10-12)14(17)9-6-11-4-2-1-3-5-11/h1-10,16,18H/b9-6+",JUMSUVHHUVPSOY-RMKNXTFCSA-N,O=C(/C=C/c1ccccc1)c1ccc(O)cc1O,0,1.8957828468063944
47349,NPC106015,"InChI=1S/C16H18O4/c1-19-13-10-12(14(17)15(18)16(13)20-2)9-8-11-6-4-3-5-7-11/h3-7,10,17-18H,8-9H2,1-2H3",CWSITSYPUXRHCS-UHFFFAOYSA-N,COc1cc(CCc2ccccc2)c(O)c(O)c1OC,0,1.984407553633197
47451,NPC226143,"InChI=1S/C17H20N2O/c1-18(2)15-9-5-13(6-10-15)17(20)14-7-11-16(12-8-14)19(3)4/h5-12H,1-4H3",VVBLNCFGVYUYGU-UHFFFAOYSA-N,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,0,1.7138472908853721
47519,NPC278556,"InChI=1S/C17H14O4/c1-19-12-8-15(20-2)17-13(18)10-14(21-16(17)9-12)11-6-4-3-5-7-11/h3-10H,1-2H3",JRFZSUMZAUHNSL-UHFFFAOYSA-N,COc1cc(OC)c2c(=O)cc(-c3ccccc3)oc2c1,0,1.963379774278323
47549,NPC40965,"InChI=1S/C8H16O2/c1-3-4-5-6-7-10-8(2)9/h3-7H2,1-2H3",AOGQPLXWSUTHQB-UHFFFAOYSA-N,CCCCCCOC(C)=O,0,1.6379462897524366
47556,NPC307235,"InChI=1S/C8H10O/c1-2-7-5-3-4-6-8(7)9/h3-6,9H,2H2,1H3",IXQGCWUGDFDQMF-UHFFFAOYSA-N,CCc1ccccc1O,0,1.5610329303024777
47636,NPC167577,"InChI=1S/C11H12O2/c1-2-13-11(12)9-8-10-6-4-3-5-7-10/h3-9H,2H2,1H3/b9-8+",KBEBGUQPQBELIU-CMDGGOBGSA-N,CCOC(=O)/C=C/c1ccccc1,0,1.5849382947073707
47780,NPC74331,"InChI=1S/C10H9NO2/c1-13-9-6-10(12)11-8-5-3-2-4-7(8)9/h2-6H,1H3,(H,11,12)",LJYFMHAOCYPGMX-UHFFFAOYSA-N,COc1cc(O)nc2ccccc12,0,1.991824365393441
47783,NPC209943,"InChI=1S/C7H12O2/c8-7(9)6-4-2-1-3-5-6/h6H,1-5H2,(H,8,9)",NZNMSOFKMUBTKW-UHFFFAOYSA-N,O=C(O)C1CCCCC1,0,1.614844622610173
47787,NPC326703,"InChI=1S/C8H14O2/c1-3-5-6-7-8(9)10-4-2/h3H,1,4-7H2,2H3",RJLJOXJZWMGEFD-UHFFFAOYSA-N,C=CCCCC(=O)OCC,0,1.9769616743678213
47803,NPC137783,"InChI=1S/C30H60O2/c1-3-5-7-9-11-12-13-14-15-16-17-18-19-20-21-22-23-24-26-28-30(31)32-29-27-25-10-8-6-4-2/h3-29H2,1-2H3",MWSXIWIELAIOBE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCC,1,1.8775198754129239
47858,NPC113460,"InChI=1S/C14H20O/c1-2-3-4-5-6-7-8-13-9-11-14(15)12-10-13/h5-6,9-12,15H,2-4,7-8H2,1H3/b6-5+",UTXMWVVQOZAGKZ-AATRIKPKSA-N,CCCC/C=C/CCc1ccc(O)cc1,0,1.9984304354407687
47865,NPC129039,"InChI=1S/C9H9NO4/c1-14-9(11)6-7-4-2-3-5-8(7)10(12)13/h2-5H,6H2,1H3",SWMFAAPTSMVULA-UHFFFAOYSA-N,COC(=O)Cc1ccccc1[N+](=O)[O-],0,1.7812494116030688
47905,NPC166313,"InChI=1S/C29H52O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-27-24-28(30)26-29(31)25-27/h24-26,30-31H,2-23H2,1H3",OHTBGMREZYLZQD-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCCc1cc(O)cc(O)c1,1,1.99539579897613
47979,NPC474264,"InChI=1S/C17H14O3/c1-11-3-8-14-16(9-11)20-10-15(17(14)18)12-4-6-13(19-2)7-5-12/h3-10H,1-2H3",PJZVNCZNTQDLPS-UHFFFAOYSA-N,COc1ccc(-c2coc3cc(C)ccc3c2=O)cc1,0,1.858035633448118
47992,NPC162689,InChI=1S/C15H11N/c1-2-6-12(7-3-1)15-11-10-13-8-4-5-9-14(13)16-15/h1-11H,FSEXLNMNADBYJU-UHFFFAOYSA-N,c1ccc(-c2ccc3ccccc3n2)cc1,0,1.3993821291944872
48009,NPC327459,"InChI=1S/C16H35N/c1-3-5-7-9-11-13-15-17-16-14-12-10-8-6-4-2/h17H,3-16H2,1-2H3",LAWOZCWGWDVVSG-UHFFFAOYSA-N,CCCCCCCCNCCCCCCCC,1,1.618540989425389
48063,NPC29883,"InChI=1S/C7H6O3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H,(H,9,10)",FJKROLUGYXJWQN-UHFFFAOYSA-N,O=C(O)c1ccc(O)cc1,0,1.3805257769319237
48212,NPC199567,"InChI=1S/C11H10O/c12-8-10-6-3-5-9-4-1-2-7-11(9)10/h1-7,12H,8H2",PBLNHHSDYFYZNC-UHFFFAOYSA-N,OCc1cccc2ccccc12,0,1.4618813416276186
48275,NPC16737,"InChI=1S/C14H12O4/c15-11-7-4-8-12(16)13(11)14(17)18-9-10-5-2-1-3-6-10/h1-8,15-16H,9H2",UONCJNZKQVIGHS-UHFFFAOYSA-N,O=C(OCc1ccccc1)c1c(O)cccc1O,0,1.7634814893403306
48317,NPC117355,"InChI=1S/C10H14O/c1-6-5-7(2)9(4)10(11)8(6)3/h5,11H,1-4H3",KLAQSPUVCDBEGF-UHFFFAOYSA-N,Cc1cc(C)c(C)c(O)c1C,0,1.996760226407119
48318,NPC228287,"InChI=1S/C16H16O3/c1-18-15-9-13(10-16(11-15)19-2)4-3-12-5-7-14(17)8-6-12/h3-11,17H,1-2H3/b4-3-",VLEUZFDZJKSGMX-ARJAWSKDSA-N,COc1cc(/C=C\c2ccc(O)cc2)cc(OC)c1,0,1.886630994806568
48344,NPC71664,InChI=1S/C15H12O/c16-15(14-9-5-2-6-10-14)12-11-13-7-3-1-4-8-13/h1-12H/b12-11+,DQFBYFPFKXHELB-VAWYXSNFSA-N,O=C(/C=C/c1ccccc1)c1ccccc1,0,1.4561769532534061
48368,NPC55956,"InChI=1S/C5H8O4/c1-8-4(6)3-5(7)9-2/h3H2,1-2H3",BEPAFCGSDWSTEL-UHFFFAOYSA-N,COC(=O)CC(=O)OC,0,1.9664360339814095
48400,NPC70334,"InChI=1S/C18H36/c1-3-5-7-9-11-13-15-17-18-16-14-12-10-8-6-4-2/h9,11H,3-8,10,12-18H2,1-2H3/b11-9+",YIYQJOMDMPTKEL-PKNBQFBNSA-N,CCCC/C=C/CCCCCCCCCCCC,1,1.8515105612292366
48410,NPC52290,"InChI=1S/C28H54O4/c29-27(30)25-23-21-19-17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16-18-20-22-24-26-28(31)32/h1-26H2,(H,29,30)(H,31,32)",WHTKRYWWSTYDNH-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,1,1.513768716024682
48500,NPC219585,"InChI=1S/C14H11FO3/c1-17-14(16)10-7-8-12(15)13(9-10)18-11-5-3-2-4-6-11/h2-9H,1H3",JYKULQBXNKHHEF-UHFFFAOYSA-N,COC(=O)c1ccc(F)c(Oc2ccccc2)c1,0,1.5753909916027755
48507,NPC254698,"InChI=1S/C8H5NO2/c10-7-5-3-1-2-4-6(5)9-8(7)11/h1-4H,(H,9,10,11)",JXDYKVIHCLTXOP-UHFFFAOYSA-N,O=C1Nc2ccccc2C1=O,0,1.9005095174386692
48554,NPC128062,"InChI=1S/C13H12O2/c14-12-7-5-10(6-8-12)9-11-3-1-2-4-13(11)15/h1-8,14-15H,9H2",LVLNPXCISNPHLE-UHFFFAOYSA-N,Oc1ccc(Cc2ccccc2O)cc1,0,1.6393835660311105
48557,NPC42211,"InChI=1S/C15H14O2/c16-15(14-9-5-2-6-10-14)17-12-11-13-7-3-1-4-8-13/h1-10H,11-12H2",OSORMYZMWHVFOZ-UHFFFAOYSA-N,O=C(OCCc1ccccc1)c1ccccc1,0,1.3324865818405556
48586,NPC68873,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(=O)O,0,1.5149307387756714
48622,NPC286498,"InChI=1S/C9H18O2/c1-3-4-5-6-7-8-11-9(2)10/h3-8H2,1-2H3",ZCZSIDMEHXZRLG-UHFFFAOYSA-N,CCCCCCCOC(C)=O,0,1.6470541824510772
48630,NPC32977,"InChI=1S/C9H8O3/c10-8-4-1-7(2-5-8)3-6-9(11)12/h1-6,10H,(H,11,12)/b6-3-",NGSWKAQJJWESNS-UTCJRWHESA-N,O=C(O)/C=C\c1ccc(O)cc1,0,1.783127575393852
48670,NPC52607,"InChI=1S/C24H48O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24(25)26/h2-23H2,1H3,(H,25,26)/i24+1",QZZGJDVWLFXDLK-MCHSYIMZSA-N,CCCCCCCCCCCCCCCCCCCCCCC[13C](=O)O,1,1.6673640262999783
48677,NPC88325,"InChI=1S/C8H16/c1-3-5-7-8-6-4-2/h3H,1,4-8H2,2H3",KWKAKUADMBZCLK-UHFFFAOYSA-N,C=CCCCCCC,0,1.875104833811422
48687,NPC164268,"InChI=1S/C16H13N/c1-2-6-13(7-3-1)10-11-15-12-14-8-4-5-9-16(14)17-15/h1-12,17H/b11-10-",IINBTRZAAVTTRD-KHPPLWFESA-N,C(=C\c1cc2ccccc2[nH]1)\c1ccccc1,0,1.9710367175871628
48738,NPC267790,"InChI=1S/C11H12O5/c1-7(12)16-9-5-4-8(11(13)15-3)6-10(9)14-2/h4-6H,1-3H3",BHQRCCUOSHDJQC-UHFFFAOYSA-N,COC(=O)c1ccc(OC(C)=O)c(OC)c1,0,1.630714128300033
48825,NPC208716,"InChI=1S/C10H12O2/c1-6-4-9(8(3)11)10(12)5-7(6)2/h4-5,12H,1-3H3",YXVSURZEXVMUAM-UHFFFAOYSA-N,CC(=O)c1cc(C)c(C)cc1O,0,1.8785539683557282
48840,NPC125417,"InChI=1S/C9H10O5/c1-13-7-4-5(9(11)12)3-6(10)8(7)14-2/h3-4,10H,1-2H3,(H,11,12)",WFIBQVFJXGQICQ-UHFFFAOYSA-N,COc1cc(C(=O)O)cc(O)c1OC,0,1.8824144734260262
48864,NPC88574,"InChI=1S/C9H8O2/c1-10-8-2-3-9-7(6-8)4-5-11-9/h2-6H,1H3",JJXPTUWJVQUHKN-UHFFFAOYSA-N,COc1ccc2occc2c1,0,1.84130129783569
48870,NPC28384,"InChI=1S/C11H12O3/c1-13-10-6-3-9(4-7-10)5-8-11(12)14-2/h3-8H,1-2H3",VEZIKIAGFYZTCI-UHFFFAOYSA-N,COC(=O)C=Cc1ccc(OC)cc1,0,1.6481326566980563
48906,NPC136996,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",DIOQZVSQGTUSAI-UHFFFAOYSA-N,CCCCCCCCCC,0,1.2261106443371048
48909,NPC137685,"InChI=1S/C11H16O3/c1-13-10-6-5-9(4-3-7-12)8-11(10)14-2/h5-6,8,12H,3-4,7H2,1-2H3",ZISWRXJZUKDIOO-UHFFFAOYSA-N,COc1ccc(CCCO)cc1OC,0,1.5638202306625537
49005,NPC231559,"InChI=1S/C10H14/c1-4-10-6-5-8(2)9(3)7-10/h5-7H,4H2,1-3H3",SBUYFICWQNHBCM-UHFFFAOYSA-N,CCc1ccc(C)c(C)c1,0,1.3925668025729507
49022,NPC275669,"InChI=1S/C9H12O/c1-7-5-4-6-8(2)9(7)10-3/h4-6H,1-3H3",GFNZJAUVJCGWLW-UHFFFAOYSA-N,COc1c(C)cccc1C,0,1.4847257769319242
49125,NPC247123,"InChI=1S/C34H70O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35/h35H,2-34H2,1H3",OULAJFUGPPVRBK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCO,1,1.5428056246759283
49163,NPC177844,"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",CHLICZRVGGXEOD-UHFFFAOYSA-N,COc1ccc(C)cc1,0,1.0099726226101744
49192,NPC76540,"InChI=1S/C6H7N/c1-6-3-2-4-7-5-6/h2-5H,1H3",ITQTTZVARXURQS-UHFFFAOYSA-N,Cc1cccnc1,0,1.6366758942163866
49232,NPC66655,"InChI=1S/C7H8O/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2",WVDDGKGOMKODPV-UHFFFAOYSA-N,OCc1ccccc1,0,1.1406996346627452
49286,NPC261991,"InChI=1S/C11H22O/c1-2-3-4-5-6-7-8-9-10-11-12/h11H,2-10H2,1H3",KMPQYAYAQWNLME-UHFFFAOYSA-N,CCCCCCCCCCC=O,0,1.891105362312814
49295,NPC261181,InChI=1S/C14H10O4/c15-13(11-7-3-1-4-8-11)17-18-14(16)12-9-5-2-6-10-12/h1-10H,OMPJBNCRMGITSC-UHFFFAOYSA-N,O=C(OOC(=O)c1ccccc1)c1ccccc1,0,1.675686819960708
49317,NPC293628,"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)",COLNVLDHVKWLRT-UHFFFAOYSA-N,NC(Cc1ccccc1)C(=O)O,0,1.8818837931663595
49323,NPC211774,"InChI=1S/C11H14O3/c1-4-10(12)9-6-5-8(13-2)7-11(9)14-3/h5-7H,4H2,1-3H3",MIAQBCIDZSELDU-UHFFFAOYSA-N,CCC(=O)c1ccc(OC)cc1OC,0,1.6592247152467952
49325,NPC49615,"InChI=1S/C16H32O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17/h16H,2-15H2,1H3",NIOYUNMRJMEDGI-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC=O,1,1.8705584841623022
49385,NPC248705,"InChI=1S/C9H12/c1-3-9-6-4-8(2)5-7-9/h4-7H,3H2,1-2H3",JRLPEMVDPFPYPJ-UHFFFAOYSA-N,CCc1ccc(C)cc1,0,1.1296698533794025
49424,NPC300748,"InChI=1S/C16H22O4/c1-15(2,3)19-13(17)11-9-7-8-10-12(11)14(18)20-16(4,5)6/h7-10H,1-6H3",RYCNBIYTZSGSPI-UHFFFAOYSA-N,CC(C)(C)OC(=O)c1ccccc1C(=O)OC(C)(C)C,0,1.914336505450608
49444,NPC205502,"InChI=1S/C11H14O4/c1-14-9-5-3-8(4-6-11(12)13)7-10(9)15-2/h3,5,7H,4,6H2,1-2H3,(H,12,13)",LHHKQWQTBCTDQM-UHFFFAOYSA-N,COc1ccc(CCC(=O)O)cc1OC,0,1.505212293287972
49445,NPC251090,"InChI=1S/C11H13NO2/c1-14-9-2-3-11-10(6-9)8(4-5-13)7-12-11/h2-3,6-7,12-13H,4-5H2,1H3",QLWKTGDEPLRFAT-UHFFFAOYSA-N,COc1ccc2[nH]cc(CCO)c2c1,0,1.9238021241536778
49464,NPC127648,"InChI=1S/C14H16N2O/c15-13-7-3-1-5-11(13)9-16-14-8-4-2-6-12(14)10-17/h1-8,16-17H,9-10,15H2",KKHCTMYLYGIEKX-UHFFFAOYSA-N,Nc1ccccc1CNc1ccccc1CO,0,1.8337532380414991
