ID,scaffold_smiles,mean_shap,effect,tsne_x,tsne_y
Train: Pos 1715,O=C1C2CCC=CC2C(c2ccccc2)N1Cc1ccccc1,0.00061907,positive,35.295643,17.405521
Train: Pos 1716,O=C(COC(=O)CCc1c[nH]c2ccccc12)Nc1ccccc1,0.000618544,positive,19.080591,-34.14625
Train: Pos 1717,O=C(Cc1cnc2sccc2c1)c1ccccc1,0.000617882,positive,10.440554,-13.751397
Train: Pos 1718,O=C(NC1CC1)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.000617275,positive,-23.722948,-63.23031
Train: Pos 1719,O=C(Cc1c[nH]c2ccccc12)NN=Cc1ccccc1,0.000617008,positive,-34.543327,-37.314945
Train: Pos 1720,O=C(NNC(=S)NCc1ccco1)c1cc[nH]n1,0.000616922,positive,6.945652,-31.275524
Train: Pos 1721,O=C(Nc1ccc(-c2nc(-c3ccccc3)cs2)cc1)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.000616836,positive,-26.674051,-61.782555
Train: Pos 1722,c1ccc(CSc2cc(-c3ccccc3)cc(-c3ccccc3)n2)cc1,0.000616684,positive,-9.098659,-9.654786
Train: Pos 1723,O=S(=O)(Nc1cccc(-c2ccc3nncn3n2)c1)c1ccccc1,0.000616132,positive,-21.477837,-37.039345
Train: Pos 1724,O=C(Nc1ccccc1)Nc1nc(Cc2ccccc2)cs1,0.000616042,positive,-4.9390383,-35.852623
Train: Pos 1725,c1ccc2sc(Cc3ccnc(NCCn4cncn4)n3)nc2c1,0.00061512,positive,-56.105995,3.8775465
Train: Pos 1726,O=C(COC(=O)c1cc(-c2ccco2)nc2ccccc12)c1c[nH]c(=O)n(Cc2ccccc2)c1=O,0.000614791,positive,-47.23314,-39.35968
Train: Pos 1727,O=C(Nc1ccccc1N1CCCCC1)c1ccco1,0.000614627,positive,-17.153662,-44.34255
Train: Pos 1728,c1cc(NC2CCNCC2)nc(Nc2ccc(-c3ccsc3)cn2)n1,0.000614605,positive,-53.200268,-8.474055
Train: Pos 1729,O=C1N(c2ccccc2)CC2CC(c3cccs3)N3CCCC123,0.000613253,positive,20.577728,44.45624
Train: Pos 1730,O=C(NN=Cc1ccccc1)c1nnn(-c2cnon2)c1-c1ccc2c(c1)OCO2,0.000610388,positive,-32.335163,-37.663105
Train: Pos 1731,O=C1NCC(c2ccccc2)C1C(=O)NN=Cc1cccs1,0.000610052,positive,-32.77373,-28.8557
Train: Pos 1732,c1ccc(-c2cc(C3CCCNC3)ccn2)c(OCC2CC2)c1,0.000608758,positive,24.088203,33.432915
Train: Pos 1733,c1ccc2oc(Oc3ccc(OCCN4CCCCC4)cc3)nc2c1,0.000608367,positive,-53.065865,31.007132
Train: Pos 1734,O=C1NC(=S)SC1=C1C(=O)N(Cc2ccccc2)c2ccccc21,0.000608314,positive,41.501167,-7.2260365
Train: Pos 1735,O=C(c1ccccc1)n1ccc2ccccc21,0.000608161,positive,-0.24152991,-56.534042
Train: Pos 1736,O=C(CCS(=O)(=O)c1ccccc1)c1ccccc1,0.000607979,positive,10.25278,-15.274658
Train: Pos 1737,c1ccc2cc3ccccc3cc2c1,0.000607262,positive,-10.57923,7.4306717
Train: Pos 1738,S=C1N=C(c2ccccc2)CC(c2ccccc2)N1,0.000605513,positive,12.164621,13.537809
Train: Pos 1739,S=C(Nc1ccccc1)Nc1ccccc1,0.000605451,positive,4.80503,-34.31774
Train: Pos 1740,c1ccc(Nc2ncnc3ccccc23)cc1,0.000605274,positive,-37.296757,0.31683624
Train: Pos 1741,O=C(ON=Cc1ccc(N2CCCCC2)cc1)c1ccccc1,0.00060472,positive,4.071687,-22.686417
Train: Pos 1742,O=c1[nH]cnc2c1c1nc3ccccc3nc1n2N=Cc1ccccc1,0.000604492,positive,-17.359554,4.817881
Train: Pos 1743,O=C(COC(=O)CCN1C(=O)c2ccccc2C1=O)Nc1ccccc1,0.000604409,positive,19.646059,-34.124504
Train: Pos 1744,O=C(NCc1ccccc1)C1=CC(c2csc3ccccc23)CC(OCc2ccccc2)O1,0.000604085,positive,15.14965,-28.486595
Train: Pos 1745,O=C(Nc1ccccc1)c1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1,0.000603184,positive,48.702785,-38.863228
Train: Pos 1746,O=C(C=Cc1ccccc1)Nc1ncc(C(=O)Nc2ccccc2)s1,0.000603129,positive,-8.870779,-55.17853
Train: Pos 1747,O=C(Cc1ccccc1Nc1ccccc1)Nc1ccccc1,0.000602598,positive,24.484102,-37.687023
Train: Pos 1748,c1ccc(-c2ccn(-c3ccccc3)n2)cc1,0.000602546,positive,-13.581299,0.07011228
Train: Pos 1749,c1ccc(Nc2ccnc(Nc3ccc(-c4ccsc4)cc3)n2)cc1,0.000602484,positive,-50.77744,-9.379898
Train: Pos 1750,c1cc2c3c(cccc3c1)NCN2,0.000601456,positive,-7.482824,17.753729
Train: Pos 1751,O=c1nc(NN=Cc2ccccc2)[nH]nc1Cc1ccccc1,0.000601304,positive,-36.243637,-14.205235
Train: Pos 1752,C(=C1CCC=C1N1CCOCC1)c1ccccc1,0.000600833,positive,24.413708,1.5705811
Train: Pos 1753,O=c1nc[nH]cc1N=Nc1ccccc1,0.000600727,positive,-6.0778112,6.3945084
Train: Pos 1754,c1ccc(-c2ccccc2-c2ccc3c(c2)OCCO3)cc1,0.000600325,positive,-5.4432487,3.9910314
Train: Pos 1755,O=C1SC(=Cc2ccc(Oc3ccccc3)cc2)C(=O)N1c1ccc(OCCCCCN2CCNCC2)cc1,0.000599967,positive,-0.11605921,-10.421377
Train: Pos 1756,O=C(COc1cc2c(c3oc(=O)ccc13)CCCO2)NCc1ccccc1,0.000599623,positive,36.78388,-23.050224
Train: Pos 1757,C=C1CCC2OC2CCC2CCC12,0.000599419,positive,3.8399236,26.58628
Train: Pos 1758,c1ccc(C2COC(c3ccccc3)C2)cc1,0.000598374,positive,12.994548,10.310622
Train: Pos 1759,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccsc1,0.000598315,positive,44.836315,-41.971977
Train: Pos 1760,O=C(NN=Cc1cnn(-c2ccccc2)c1N1CCCC1)c1cc(-c2ccccc2)nc2ccccc12,0.000598296,positive,-48.70509,-31.907957
Train: Pos 1761,O=C1CCC(Cn2cc3cc(NC(=O)c4ccccn4)ccc3n2)N1,0.000597959,positive,-29.395016,-22.492926
Train: Pos 1762,O=c1[nH]c2cnc3cc(-c4cnoc4)c(OCC4CCNC4)cc3c2n1Cc1ccccn1,0.000597286,positive,-26.284885,46.86557
Train: Pos 1763,c1nc(N2CCCCC2)cc2c1cnc1c2ccn1C12CC3CC(CC(C3)C1)C2,0.000597017,positive,-5.3829017,24.041975
Train: Pos 1764,C(#CC1CCCC1)c1ccc(NC2CCCCC2)cc1,0.000596519,positive,48.94884,2.2625773
Train: Pos 1765,c1ccc2c(c1)[nH]c1c(N3CCC4(CC3)OCCO4)ncnc12,0.000596247,positive,-9.673468,15.310249
Train: Pos 1766,c1ccc(Nc2ccnc(-c3ccccc3)n2)cc1,0.000595994,positive,-49.68846,-11.35329
Train: Pos 1767,O=C(Nc1cccc(CN2CCNCC2)c1)c1ccc2c(c1)CN(c1cncnc1)CC2,0.000595601,positive,19.629095,-65.770935
Train: Pos 1768,c1ccc(Sc2ccccc2)cc1,0.0005952,positive,-1.9719746,-0.050051723
Train: Pos 1769,C(#CC1CCCCC1)c1ccc(NC2CCCCC2)cc1,0.000594926,positive,48.95702,2.251958
Train: Pos 1770,C1=C2c3cccc4[nH]cc(c34)CC2NCC1,0.00059469,positive,15.498141,20.539364
Train: Pos 1771,O=C(NCC1CCCCC1)n1ccc(=O)o1,0.000594303,positive,27.520704,-31.666058
Train: Pos 1772,O=C(N=c1[nH]c2ccccc2s1)c1cc2ccccc2s1,0.000593895,positive,-28.393785,5.836159
Train: Pos 1773,c1ccc(Nc2ccnc(-c3ccsc3)n2)cc1,0.000593873,positive,-49.770687,-11.243393
Train: Pos 1774,c1ccc(Sc2cnnc(-c3ccccc3)n2)cc1,0.000593718,positive,-16.168867,-0.9873066
Train: Pos 1775,c1coc(-c2c3c(nc4sccc24)CCC3)c1,0.000593595,positive,-25.853182,25.627108
Train: Pos 1776,c1ccc2nc(-c3ccc(-c4ccc(-c5ccc6ccccc6n5)cc4)cc3)ccc2c1,0.000593224,positive,-21.972916,7.9836593
Train: Pos 1777,O=C1NC(=O)N(Cc2ccccc2)C(=O)C1=Cc1ccc[nH]1,0.000593086,positive,-18.023842,38.39122
Train: Pos 1778,c1ccc2c(c1)Nc1ccncc1S2,0.000591474,positive,-12.428682,31.425695
Train: Pos 1779,O=C(N=C1N=C(CC(=O)N2CCOCC2)c2ccccc21)c1ccccc1,0.000591199,positive,8.716568,-15.892788
Train: Pos 1780,O=C(Cn1ncc2c(=O)oc3ccccc3c21)Nc1cc(-c2ccccc2)no1,0.000590873,positive,-11.318074,20.429142
Train: Pos 1781,O=C1C2CCC=CC2C(c2ccc(-c3ccccc3)cc2)N1Cc1ccccc1,0.000590172,positive,35.31505,17.389608
Train: Pos 1782,c1coc(-c2c3c(nc4sccc24)CCCC3)c1,0.000589382,positive,-25.853165,25.62725
Train: Pos 1783,c1ccc(N=Nc2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,0.000588232,positive,-7.054535,5.1356254
Train: Pos 1784,O=C(NN=Cc1ccccc1OC(=O)c1ccccc1)c1ccccc1,0.00058799,positive,-28.130154,-30.89233
Train: Pos 1785,O=C(COC(=O)c1ccccc1NS(=O)(=O)c1ccccc1)c1ccccc1,0.000587657,positive,11.523744,-16.230057
Train: Pos 1786,O=C(Nc1ccc(-c2ncco2)cc1)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.000587086,positive,-26.13122,-62.44554
Train: Pos 1787,O=C(CCc1cccnc1)Nc1cncc(-c2cccc3[nH]ccc23)c1,0.000584901,positive,-4.14002,49.615925
Train: Pos 1788,O=C(Nc1ccccc1)c1cccc(C#Cc2cncc3ccccc23)c1,0.000583553,positive,0.20336813,-51.088837
Train: Pos 1789,C(#Cc1nccs1)c1ccc(-c2c[nH]c(-c3ccccc3)n2)cn1,0.000583373,positive,-62.94271,13.917264
Train: Pos 1790,O=c1ccccn1Cc1ccccc1,0.000583032,positive,9.350347,-2.4504676
Train: Pos 1791,O=S(=O)(Nc1cccc2ccccc12)c1ccccc1,0.000582103,positive,-30.388004,0.29840976
Train: Pos 1792,O=C(NCc1ccc[nH]1)c1ccccc1,0.000582096,positive,12.880031,-27.64844
Train: Pos 1793,O=C(COc1ccc(C=NNS(=O)(=O)c2ccccc2)cc1)Nc1ccccc1,0.000581901,positive,-23.868233,-27.682821
Train: Pos 1794,O=C1N=C(N2CCCC2)SC1=Cc1ccco1,0.000581817,positive,-5.6803985,32.755417
Train: Pos 1795,O=C1CC(c2ccco2)Cc2nc(Nc3nc(-c4ccccc4)c4ccccc4n3)ncc21,0.00058164,positive,-31.33813,-4.373685
Train: Pos 1796,O=C(C=Cc1ccco1)Nc1ccccn1,0.000581283,positive,-20.093042,-24.810608
Train: Pos 1797,O=C1C=CC(=Nc2cc(NS(=O)(=O)c3ccccc3)c3ccccc3c2)C=C1,0.000581206,positive,-31.050459,0.65723884
Train: Pos 1798,c1ccc(-n2ccc(-c3ccco3)n2)cc1,0.000581141,positive,-13.803896,0.1330747
Train: Pos 1799,C(=Nn1cnc2ccccc21)c1ccccc1,0.000580703,positive,-35.317825,-4.1172423
Train: Pos 1800,C=C1CCCC2C=C3NC(=O)C=C3CC12,0.000580463,positive,1.9729825,23.485243
Train: Pos 1801,O=S(=O)(c1ccccc1)c1ccccc1,0.000579582,positive,-1.1332887,-3.7111208
Train: Pos 1802,O=c1cc(-n2cnc3ccccc32)c2ccccc2[nH]1,0.000578593,positive,-6.385511,10.300776
Train: Pos 1803,O=C(Nc1ccccc1)c1cccc(C#Cc2cccnc2)c1,0.000578134,positive,0.23440267,-51.236298
Train: Pos 1804,c1ccc2c(Nc3ccc(N4CCOCC4)cc3)ncnc2c1,0.000578001,positive,-37.28874,0.91995597
Train: Pos 1805,C(=Cc1ccco1)C=NNc1nncc(-c2ccccc2)n1,0.000577667,positive,-13.36894,-5.8469486
Train: Pos 1806,S=C1CC(c2ccccc2)CC=N1,0.000576418,positive,12.894751,11.15791
Train: Pos 1807,O=C1CCc2ccc(Sc3ccccc3)cc21,0.000576056,positive,38.016624,25.09566
Train: Pos 1808,O=C(CCn1c2c(c3ccccc31)CCCC2)NNC(=O)c1ccccc1,0.000575375,positive,6.9805174,-39.777756
Train: Pos 1809,O=C(c1cccs1)c1cncs1,0.000574849,positive,1.9058295,-15.370044
Train: Pos 1810,O=C(Oc1ccc(C=Nn2cnnc2)cc1)c1ccccc1,0.000574698,positive,-7.4940066,-17.864985
Train: Pos 1811,C=c1c(=Cc2c[nH]c(=S)[nH]c2=O)ccn1-c1cc2c(s1)CCCC2,0.000574338,positive,-7.8395467,23.430248
Train: Pos 1812,O=c1cc(-c2ccccc2)nc(Nc2ncc3ccccc3n2)[nH]1,0.000573877,positive,-27.19991,-1.1365588
Train: Pos 1813,O=C1CCCC(=O)C1C1c2ccccc2OC2=CCCC(=O)C21,0.000573766,positive,-7.192097,43.545097
Train: Pos 1814,O=C1C=C(Cc2ccccc2)C(=O)c2ccccc21,0.000573737,positive,7.727948,4.816206
Train: Pos 1815,c1ccc(Oc2ccc(-c3c[nH]c(-c4ccccc4)n3)cc2)cc1,0.000573057,positive,-60.777843,12.640896
Train: Pos 1816,O=C(c1ccccc1)C1NCC(c2cccs2)=[NH+]1,0.000572598,positive,18.868294,-15.249112
Train: Pos 1817,O=c1cccnn1Cc1nnc(-c2ccccc2)o1,0.000571694,positive,33.64271,-9.841088
Train: Pos 1818,C(=NNc1ccccc1)C1=C(N2CCOCC2)C(=Cc2ccccc2)CC1,0.000570376,positive,25.094332,0.38343516
Train: Pos 1819,c1ccc2nc3ccccc3cc2c1,0.00057026,positive,-19.132557,9.1798525
Train: Pos 1820,O=c1[nH][nH]cc1C=Nc1ccccc1,0.000570032,positive,-18.40341,-11.324626
Train: Pos 1821,O=c1[nH]c2ccccc2c2c1sc1ccccc12,0.000569871,positive,-7.9462733,11.096918
Train: Pos 1822,O=C(Nc1ccccc1)C1CCCC1,0.000569612,positive,8.693775,-36.242325
Train: Pos 1823,O=S(=O)(c1cccc2nsnc12)n1ccc(-c2ccccc2)n1,0.000569231,positive,-11.021012,-0.7451295
Train: Pos 1824,O=C(Nc1ccc(CN2CCNCC2)cc1)c1cccc(NC(=O)N2CCNC2=O)c1,0.000569043,positive,6.8042517,-59.906757
Train: Pos 1825,O=C(CCc1ccco1)NC(=S)N=NC(=O)c1ccccc1,0.000567984,positive,20.452621,-47.622894
Train: Pos 1826,O=C(Nc1cccc(-c2cn3cccnc3n2)c1)c1conc1-c1ccccc1,0.000567148,positive,-25.033081,-46.20483
Train: Pos 1827,c1ccc2cc(-c3csc(Nc4ccncn4)n3)ccc2c1,0.000566662,positive,-20.689884,-5.254457
Train: Pos 1828,O=C1C(=O)c2cccc3cccc1c23,0.000566181,positive,0.14514105,9.524217
Train: Pos 1829,O=C1c2cccc3cccc(c23)C(=O)N1N=Cc1c[nH]n(-c2ccccc2)c1=O,0.000565335,positive,0.15599708,8.414064
Train: Pos 1830,O=C(CNc1ccc(S(=O)(=O)N2CCCCC2)cc1)Nc1ccccc1,0.000565237,positive,4.251527,-28.364527
Train: Pos 1831,c1ccc(CSc2ccccc2)cc1,0.000564406,positive,3.1673536,-2.8769193
Train: Pos 1832,O=C1C=C(c2ccccc2)CC(c2cccs2)C1n1ccnc1,0.000564102,positive,-7.619766,-1.8474653
Train: Pos 1833,N=C(Nc1ccccc1)SCc1ccccn1,0.000564028,positive,1.5901996,-33.944187
Train: Pos 1834,c1ccc(Nc2nccc(-c3c(-c4ccccc4)ncn3C3CCNCC3)n2)cc1,0.000564021,positive,-47.507015,-8.147312
Train: Pos 1835,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,0.000563716,positive,-50.588223,-9.472099
Train: Pos 1836,O=c1ccc2nc3ccccc3oc-2c1,0.00056358,positive,-21.086554,9.94819
Train: Pos 1837,O=C(c1ccccc1)c1ccc(N=CC2C(=O)CCCC2=O)c(N=CC2C(=O)CCCC2=O)c1,0.000563457,positive,25.414808,18.010172
Train: Pos 1838,C(=Cc1ccccc1)C1=NCCc2c1[nH]c1ccccc21,0.000563402,positive,-8.356272,16.215738
Train: Pos 1839,O=C(Nc1ccccc1)Nc1cccc2ccccc12,0.000563115,positive,-11.440655,-42.009903
Train: Pos 1840,O=C(Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)N1CCCCCC1,0.000562694,positive,-30.862772,19.552887
Train: Pos 1841,c1ccc([SH+]c2cccc3nonc23)cc1,0.000562066,positive,-23.862143,4.278394
Train: Pos 1842,O=C(COc1ccc2ccccc2c1)NNC(=S)NC(=O)c1ccco1,0.000562035,positive,-7.4160967,-40.02532
Train: Pos 1843,C1=Nc2ccccc2-c2nncnc2O1,0.00056145,positive,-10.688567,22.394665
Train: Pos 1844,O=C1C(=O)N(CCS(=O)(=O)c2ccccc2)c2ccccc21,0.000560649,positive,2.7550735,4.611741
Train: Pos 1845,C(=NNC1=NCCN1)c1ccccc1,0.000559965,positive,-38.2931,-12.582112
Train: Pos 1846,O=C(C=Cc1ccco1)OCCNCc1ccccc1,0.000559687,positive,6.224677,-25.234179
Train: Pos 1847,O=C(NCc1ccccc1)Nc1cccc2cccnc12,0.000559146,positive,-11.102344,-38.95997
Train: Pos 1848,O=C1C(Cc2ccccc2)=NC(=S)N1Cc1ccccc1,0.000558956,positive,7.1319685,0.71690917
Train: Pos 1849,O=C(Nc1ccc2c(c1)C(=O)c1ccccc1C2=O)c1ccccc1,0.000557716,positive,0.10393678,-44.758263
Train: Pos 1850,O=C(CCS(=O)(=O)c1ccccc1)Nc1ccc(-c2nc3ccccc3s2)cc1,0.000557703,positive,-32.099285,-14.207669
Train: Pos 1851,O=C(NC1CN(Oc2ccccc2)C1=O)OCCCCC1CCCCC1,0.000556982,positive,28.003197,50.26679
Train: Pos 1852,c1ccc(-c2cccc(-c3ccccc3)n2)cc1,0.000556363,positive,-11.503249,-3.5051496
Train: Pos 1853,O=C(CCCn1cccn1)Nc1cc2c(s1)CCCC2,0.000556093,positive,16.041891,23.332212
Train: Pos 1854,C(#Cc1cccc(-c2c[nH]c3cncnc23)c1)Cc1nccs1,0.000555703,positive,-32.101986,41.017933
Train: Pos 1855,O=C(Nc1ccccc1)c1cccc(NC(=O)c2csc(-c3ccncc3)n2)c1,0.00055545,positive,6.00497,-58.326557
Train: Pos 1856,c1ccc2c(c1)ncc1c3ccccc3[nH]c21,0.000555339,positive,-8.960074,12.442263
Train: Pos 1857,O=C1OCCN1C1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1,0.000555318,positive,-54.574776,25.597363
Train: Pos 1858,c1ccc(Cc2nc3ccccc3n2Cc2ccccc2)cc1,0.000553738,positive,-50.928284,14.306338
Train: Pos 1859,O=C(NC1CC1)c1ccc(=O)n(Cc2cccc(CCN3CCOCC3)c2)c1,0.000553518,positive,52.053383,34.671783
Train: Pos 1860,O=c1cc(CSc2ccc3ccccc3n2)c2ccccc2[nH]1,0.000553458,positive,-24.444714,10.024007
Train: Pos 1861,O=C1C2CCCCC2C(c2ccccc2)=NN1Cc1ccccc1CN1CCOCC1,0.000553163,positive,0.9087755,57.626766
Train: Pos 1862,O=C(c1ccccc1)c1coc2c1C(=O)c1ccccc1C2=O,0.000552525,positive,33.258415,23.250471
Train: Pos 1863,C1CCC2C(C1)CCC1C2CCC2C1CC1OOC3(CCCCC23)O1,0.000552128,positive,10.585506,32.58714
Train: Pos 1864,O=c1c(N=CC=C2Cc3ccccc3N2)c[nH]n1-c1ccccc1,0.000551676,positive,-9.835565,29.714903
Train: Pos 1865,O=C(NCc1ccc(-c2ncon2)cc1)c1cnc(-c2ccccn2)nc1,0.000550629,positive,11.8358965,-26.647024
Train: Pos 1866,O=C(NC(=S)N1CCNCC1)c1cccnc1,0.00054955,positive,7.1571712,-22.762596
Train: Pos 1867,c1ccc(CNc2cccc3cccnc23)cc1,0.000549243,positive,-33.208878,-10.530403
Train: Pos 1868,O=C1N(c2ccccc2)CC2CC(c3cnn(-c4ccccc4)c3)N3CCCC123,0.000549144,positive,20.578175,44.456345
Train: Pos 1869,O=c1ccc(C=Cc2ccccc2)nn1Cc1ccccc1,0.000548873,positive,15.2996435,-1.3090863
Train: Pos 1870,C(=NNc1ccc2ccccc2n1)c1ccccn1,0.000548556,positive,-21.1413,6.566833
Train: Pos 1871,O=C(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)Nc1ccc(CNCCc2cccc3[nH]c(=O)ccc23)cc1,0.000548524,positive,22.733065,37.610424
Train: Pos 1872,O=S(=O)(c1cccs1)c1cn(N=Cc2ccccc2)c2nc3ccccc3nc12,0.000548101,positive,-34.472515,-3.5033543
Train: Pos 1873,O=C(OCc1cc(=O)n2c(n1)sc1ccccc12)c1ccccc1,0.000548026,positive,17.10596,-19.622316
Train: Pos 1874,O=C(C=NNc1ccccc1)c1cccs1,0.000547886,positive,-33.604664,-24.690386
Train: Pos 1875,O=C(NCCc1c[nH]c2ccccc12)c1cnc(Nc2cccnc2)nc1,0.000547623,positive,-15.139026,-21.733908
Train: Pos 1876,c1ccc(-c2nc3cnccn3c2NC2CCCC2)cc1,0.000547207,positive,34.06044,12.847909
Train: Pos 1877,O=C(NCc1ccccc1)c1cc(-c2ccccc2)nc2ccccc12,0.000546989,positive,-49.488995,-31.70968
Train: Pos 1878,O=C(NN=Cc1ccccc1)c1c[nH]c2ccccc2c1=O,0.000546835,positive,-33.997906,-36.741795
Train: Pos 1879,O=c1[nH]c(=O)c2c(=O)cc[nH]c2[nH]1,0.000546792,positive,-3.8608546,15.2905855
Train: Pos 1880,O=C1NN=C(c2ccccc2)C2CC=CCC12,0.000546783,positive,1.8508905,51.99581
Train: Pos 1881,O=C1CCc2ccc(Nc3ccccc3)cc21,0.000545907,positive,37.5738,23.007643
Train: Pos 1882,c1ccc(CNc2nccc(Cc3nc4ccccc4s3)n2)nc1,0.000545614,positive,-54.96987,3.720486
Train: Pos 1883,O=C(NC1OC2C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O)C1C=C2c3cccc4[nH]cc(c34)CC2NC1,0.000545167,positive,15.592114,20.542456
Train: Pos 1884,c1ccc(Oc2ccccc2)cc1,0.000545123,positive,0.6184914,-8.574818
Train: Pos 1885,O=C1NC2CC(c3ccccc3O2)C1S(=O)(=O)c1ccccc1,0.000544282,positive,10.472734,43.945053
Train: Pos 1886,O=c1cc(Sc2nnnn2-c2ccccc2)nc2ccccn12,0.000544023,positive,-28.137115,27.972124
Train: Pos 1887,O=C(Nc1ccc(-c2nccs2)cc1)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.000543605,positive,-26.353374,-62.105377
Train: Pos 1888,O=C(Nc1ccc2c(c1)OCO2)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.000543331,positive,-25.604753,-63.267914
Train: Pos 1889,O=C1OC(c2ccc3ccccc3c2)=NC1=Cc1ccccc1,0.00054242,positive,-34.26562,16.048372
Train: Pos 1890,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1cccc(N2CCOCC2)c1,0.000541321,positive,47.793724,-40.796036
Train: Pos 1891,O=C1CC(c2ccco2)C=C2SCN(c3ccccc3)CN12,0.00054062,positive,30.130487,21.606209
Train: Pos 1892,O=C(Nc1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1)c1cccs1,0.000539541,positive,48.870693,-43.311672
Train: Pos 1893,O=C1c2ccccc2-c2onc3ccc(NCCCn4ccnc4)c1c23,0.00053954,positive,3.5700421,8.555956
Train: Pos 1894,O=C(Nc1nnc(-c2ccccc2)o1)c1cc(-c2cccs2)nc2ccccc12,0.000539172,positive,-33.524185,-49.073494
Train: Pos 1895,c1ccc(-c2cc(-c3ccncn3)on2)cc1,0.00053869,positive,-15.283164,-2.9942248
Train: Pos 1896,O=C(Nc1cccoc1=O)c1ccccc1,0.000537849,positive,4.6943235,-45.1911
Train: Pos 1897,O=C(Nc1cccc(NC(=O)c2ccco2)c1)c1ccccc1,0.000536811,positive,-3.818048,-48.912678
Train: Pos 1898,O=C(NCCc1c[nH]c2ccccc12)c1ccc(-c2ccccc2)cn1,0.000536433,positive,-14.988557,-21.445131
Train: Pos 1899,O=C(Nc1cc(CN2CCNCC2)cc(C2CCCCC2)c1)c1ccc2c(c1)CN(c1cncnc1)CC2,0.000536296,positive,18.776106,-66.59003
Train: Pos 1900,O=c1c2ccccc2ncn1N=Cc1ccccc1,0.000536187,positive,-35.375126,-4.155007
Train: Pos 1901,c1ccc2sc(Cc3ccnc(NCc4ccncc4)n3)nc2c1,0.00053594,positive,-54.797825,3.4497454
Train: Pos 1902,O=C(NN=Cc1c[nH]c2ccccc12)c1ccn(Cc2ccccc2)n1,0.00053576,positive,-37.035576,-24.911465
Train: Pos 1903,S=C(Nc1ccccc1)Nc1ccccn1,0.000535675,positive,-0.23109682,-30.715647
Train: Pos 1904,O=C(Cn1ncc2c1-c1ccccc1OC2)NCCCc1ccco1,0.00053467,positive,5.0819054,12.121014
Train: Pos 1905,O=C(C=c1[nH]c(=O)c(=Cc2ccccc2)s1)c1ccccc1,0.000534175,positive,8.400341,-13.630111
Train: Pos 1906,c1ccc(CCNc2nc(-c3cccnc3)nc3ccccc23)cc1,0.000533828,positive,-38.762264,-6.188757
Train: Pos 1907,c1ccc(-c2ccc3ncnc(NCc4cccs4)c3c2)cc1,0.000533656,positive,-42.58323,0.6122599
Train: Pos 1908,O=S(=O)(Nc1ccccc1)c1ccc2c(c1)C1C=CCC1C(c1ccccc1)N2,0.000532542,positive,-10.581501,-31.547634
Train: Pos 1909,c1ccc(CCc2cc3ccc4ccccc4c3[nH]2)cc1,0.000531603,positive,-15.353821,12.607566
Train: Pos 1910,O=C(Nc1ccncc1)c1cnn2ccccc12,0.000531255,positive,-10.87446,49.194893
Train: Pos 1911,O=C(NCc1ccccc1)C1CCN(S(=O)(=O)c2cnoc2C=Cc2ccco2)CC1,0.000530456,positive,45.58679,-6.8159013
Train: Pos 1912,C=C1CCC(=O)OC1,0.000530115,positive,2.080584,21.369596
Train: Pos 1913,O=S(=O)(c1ccccc1)c1cnc[nH]1,0.00052937,positive,-0.9915161,-3.9954433
Train: Pos 1914,c1ccc(Nc2cc3ccc4ccccc4c3[nH]2)cc1,0.000529052,positive,-14.28899,11.488523
Train: Pos 1915,O=C(NC1=NC(=Nc2c[nH]n(-c3ccccc3)c2=O)c2ccccc21)Nc1ccccc1,0.000527964,positive,-11.036032,-35.799934
Train: Pos 1916,O=C(Cn1cccn1)Nc1cc2c(s1)CCCC2,0.000527895,positive,15.994497,23.325584
Train: Pos 1917,c1ccc(-c2oncc2-c2ccco2)cc1,0.000526603,positive,-9.722506,1.3483493
Train: Pos 1918,O=C(Cc1ccncc1)c1ccccc1OCCCc1ccccc1,0.000525841,positive,35.651646,-30.907307
Train: Pos 1919,O=S(=O)(NCCc1c[nH]c2ccccc12)c1ccccc1,0.000524572,positive,-13.848327,-20.331774
Train: Pos 1920,c1ccc(N=Nc2ccc3ccccc3c2)cc1,0.000523388,positive,-9.665452,5.9569755
Train: Pos 1921,O=C1CC(c2ccccc2)C=C2SCN(c3ccccc3)CN12,0.000523107,positive,30.014544,21.235733
Train: Pos 1922,O=C1CC(c2cccc(OCc3ccccc3)c2)C=C2SCNCN12,0.000523095,positive,5.479427,-7.011468
