ID,scaffold_smiles,mean_shap,effect,umap_x,umap_y
Train: Pos 2830,c1ccc(-c2cn3nc(-c4ccccc4)sc3n2)cc1,0.000161911,positive,-2.1758602,-9.050334
Train: Pos 2831,O=C(Nc1cccc2[nH]ncc12)c1ccccc1,0.000161816,positive,0.27061215,-6.998262
Train: Pos 2832,c1ccc(CSCc2ccccc2)cc1,0.00016151,positive,-1.5746381,-8.169574
Train: Pos 2833,O=C(NC1CCCC1)C(c1ccccc1)N(C(=O)c1ccns1)c1ccccc1,0.000161322,positive,-1.4759939,-7.182681
Train: Pos 2834,c1ccc(Nc2ncncn2)cc1,0.000161179,positive,-2.4458735,-7.789457
Train: Pos 2835,O=C(Nc1ccccc1)Nc1nnc(COc2ccccc2)s1,0.000160725,positive,-0.43790367,-5.5247836
Train: Pos 2836,O=C(NC1CC1)c1cccc(Nc2ccc3c(c2)CCCCC3=O)c1,0.000160666,positive,-7.417822,-9.939202
Train: Pos 2837,c1ccc(-c2csc3ncnc(-n4cccn4)c23)cc1,0.000160635,positive,-2.4949,-9.214888
Train: Pos 2838,O=C(COC(=O)c1ccccc1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,0.000160119,positive,-0.4994729,-7.20875
Train: Pos 2839,c1ccc(-c2nc3ccccc3[nH]2)cc1,0.000160073,positive,-2.4474664,-9.5963
Train: Pos 2840,c1cc2c(cn1)CCCC2,0.000160013,positive,-4.244575,-7.14222
Train: Pos 2841,O=C(Nc1ccc2[nH]ccc2c1)c1ccccc1,0.000159584,positive,0.4594877,-6.3125596
Train: Pos 2842,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccco1,0.000159478,positive,-7.202638,-9.709469
Train: Pos 2843,O=C(NN=Cc1ccc(N2CCOCC2)cc1)c1ccccc1,0.000159305,positive,0.6274449,-8.24702
Train: Pos 2844,c1ccc(NCCc2c[nH]c3ccccc23)nc1,0.000159272,positive,-1.9830184,-6.9538803
Train: Pos 2845,O=S(=O)(c1ccsc1)N1CCN(c2ccccc2)CC1,0.00015821,positive,-2.294489,-7.65272
Train: Pos 2846,c1ccc(NC2CCCNC2)cc1,0.0001582,positive,-3.1928227,-6.0308967
Train: Pos 2847,C=c1c(=Cc2c[nH]c(=O)s2)ccn1-c1ccccn1,0.000158064,positive,-3.5933182,-8.087421
Train: Pos 2848,O=C(Cc1ccccc1)Nc1ccccc1,0.000157976,positive,0.32324383,-5.947673
Train: Pos 2849,O=C(c1ccncc1)c1cccn2nccc12,0.000157508,positive,-4.687116,-8.577716
Train: Pos 2850,O=C(Nc1ccccc1-n1ccnc1)c1ccccc1,0.00015716,positive,0.22384727,-6.8243375
Train: Pos 2851,c1ccc2c3c([nH]c2c1)CCCC3,0.000156543,positive,-3.998508,-8.801633
Train: Pos 2852,N=C1Nc2ccccc2Oc2ccccc21,0.000156363,positive,-3.7196064,-8.229484
Train: Pos 2853,O=C(COc1ccccc1)Cc1nc2ccccc2s1,0.000155961,positive,-0.82306343,-8.221375
Train: Pos 2854,O=c1[nH]c(=S)[nH]c2c1CNCC2,0.000155756,positive,-4.424657,-7.7155113
Train: Pos 2855,c1ccc(CNc2ncnc3ccccc23)cc1,0.000155239,positive,-2.541979,-5.9566927
Train: Pos 2856,c1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2-c2ccncc2)cc1,0.000154616,positive,-3.116886,-3.100939
Train: Pos 2857,O=S(=O)(c1ccccc1)n1cc(-c2ccccc2)cn1,0.00015417,positive,-2.2874026,-8.652755
Train: Pos 2858,O=C(COC(=O)CNC(=O)c1ccccc1)NC(=O)NCc1ccco1,0.000152723,positive,-0.04554064,-7.2030973
Train: Pos 2859,O=S(=O)(NN=Cc1ccccc1)c1ccccc1,0.000152432,positive,-1.9556571,-7.661221
Train: Pos 2860,O=C(Oc1ccccc1-n1cc2c(c1)CC=CC2)c1ccccc1,0.0001524,positive,0.09102275,-7.947431
Train: Pos 2861,O=C(NC1CCNCC1)c1ccc(N2CCOCC2)nc1,0.000152371,positive,-5.2695017,-8.379672
Train: Pos 2862,O=c1[nH]c2c(s1)C1CCCCC1CS2,0.000152324,positive,-4.4461236,-7.2446585
Train: Pos 2863,O=C(CC1C(=O)CCCC1=O)Nc1ccccc1,0.000151352,positive,-0.07277252,-5.9225106
Train: Pos 2864,O=C1c2sc3nc4ccccc4n3c2C(=O)N1c1ccccc1,0.000151049,positive,-2.915712,-9.069648
Train: Pos 2865,N=C1NN=C(c2ccn(Cc3ccccc3)c2)CS1,0.000150958,positive,-1.5071847,-8.480636
Train: Pos 2866,O=C(COC(=O)c1ccccc1N1CCCC1)NC1CCCCC1,0.000149253,positive,-1.3624632,-7.129925
Train: Pos 2867,O=C1CCN1,0.000149105,positive,-4.440584,-7.7462654
Train: Pos 2868,O=C(c1cc(COc2cccnc2)on1)N1CCCCC1,0.00014866,positive,-1.12297,-8.471881
Train: Pos 2869,O=C(NCc1ccncc1)c1cc2ccccc2o1,0.00014837,positive,-3.1392863,-8.012698
Train: Pos 2870,c1ccc2c(c1)NC1(CCCC1)Oc1ncnnc1-2,0.000146889,positive,-3.3671854,-7.987858
Train: Pos 2871,c1cc(-c2ccc3c(c2)OCO3)c(-c2ccc3c(c2)OCO3)o1,0.000146829,positive,-3.7023926,-7.701607
Train: Pos 2872,O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1cccc2c1C(=O)NC2,0.000146588,positive,-2.5463192,-9.6456585
Train: Pos 2873,O=C(Nc1cc2c(s1)CNCC2)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,0.000146027,positive,-0.40629154,-6.7710295
Train: Pos 2874,O=C(Nc1ncns1)c1ccc(-c2ccccc2)o1,0.000145385,positive,-0.99009955,-5.9984956
Train: Pos 2875,c1ccc(Nc2ncco2)cc1,0.000144502,positive,-2.532306,-7.7185497
Train: Pos 2876,O=C(NCC1CCCCC1)Oc1cccc(-c2ccccc2)c1,0.000143829,positive,1.1693907,-7.452814
Train: Pos 2877,O=c1[nH]c2cnc(-c3cccs3)nc2n1-c1ccccc1,0.000143039,positive,-2.8918924,-9.081388
Train: Pos 2878,O=C1Nc2ccccc2C(=O)C1Cc1ccccc1,0.000142911,positive,-3.9150598,-8.412629
Train: Pos 2879,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)NCCc1ccccc1,0.000142673,positive,-0.24667406,-7.4971023
Train: Pos 2880,O=C(NC1CN(OCCCCC2CCCCC2)C1=O)OCCCCC1CCCCC1,0.000142619,positive,1.2709602,-10.474561
Train: Pos 2881,c1ccc2c(Nc3ccc(N4CCOCC4)cc3)ccnc2c1,0.00014251,positive,-3.0159597,-6.447583
Train: Pos 2882,c1ccc(C2=NNC(c3ccccc3)S2)cc1,0.000141895,positive,-2.3321075,-8.377935
Train: Pos 2883,c1ccc(-c2nnc3n2N=C(c2cccc(OC4CCOC4)c2)CS3)cc1,0.000141589,positive,-2.3979332,-8.1158495
Train: Pos 2884,O=C(NC1CNC1=O)OCCCCC1CCCCC1,0.000141496,positive,1.234487,-10.449967
Train: Pos 2885,c1ccc(NCc2cccc3ncccc23)nc1,0.000140615,positive,-2.487475,-8.250573
Train: Pos 2886,C(#Cc1ccc2c(c1)c(SCc1ccccc1)cn2Cc1ccccc1)c1ccccc1,0.000140543,positive,-1.5239772,-8.28688
Train: Pos 2887,S=c1[nH]cc(C=Nc2ccccc2)o1,0.00014,positive,-1.6335989,-9.423463
Train: Pos 2888,C=c1sc(=Cc2ccccc2)c(=O)n1CC(=O)NCc1ccc2c(c1)OCO2,0.00013977,positive,-3.2298532,-10.308784
Train: Pos 2889,c1ccc(COc2ccccc2OCc2ccccc2)cc1,0.00013892,positive,-0.93919724,-8.345253
Train: Pos 2890,O=C(COC(=O)c1cnccn1)Nc1ccccc1,0.000138857,positive,0.16737968,-5.9508324
Train: Pos 2891,O=C(Nc1nnc(-c2ccccc2)o1)c1ccccc1,0.000138617,positive,0.09839617,-6.8729086
Train: Pos 2892,O=c1nc(Nc2ncc3ccccc3n2)[nH]c2c1CCC2,0.000138504,positive,-3.2513704,-8.893678
Train: Pos 2893,O=S(=O)(NCCc1ccccc1)c1cc[nH]c1,0.000138001,positive,-1.6879499,-7.4806046
Train: Pos 2894,c1ccc(Cc2cc3cc(-c4ccccc4)c4ccccc4c3[nH]2)cc1,0.000137436,positive,-2.0438676,-8.347133
Train: Pos 2895,O=C(NCc1ccn[nH]1)c1cnc2ccccc2c1,0.000137222,positive,-11.446605,3.0163858
Train: Pos 2896,O=C1NNC1(c1ccccc1)C1CCCCC1,0.000137096,positive,-3.0943055,-7.1971407
Train: Pos 2897,c1csc(C2=Nn3c(nnc3-c3ccncc3)SC2)c1,0.000136507,positive,-2.9570844,-7.5248976
Train: Pos 2898,O=C(c1ccccc1)C1c2cn(-c3ccccc3)cc2C2CCCN21,0.000135466,positive,-0.7034207,-7.8295217
Train: Pos 2899,O=C(NN=Cc1cccc(OCc2ccccc2)c1)c1cn(-c2cnon2)nn1,0.000135414,positive,-0.7235106,-8.659067
Train: Pos 2900,C(#CC1CCCCCC1)c1cc(-n2ccc3cncnc32)ccn1,0.00013526,positive,-4.1339374,-11.084439
Train: Pos 2901,C(#CC1CCCCC1)c1cc(-n2ccc3cncnc32)ccn1,0.00013526,positive,-4.132772,-11.0824175
Train: Pos 2902,c1ccc(-c2cc(-c3cn4ccccc4n3)on2)cc1,0.000135236,positive,-2.307181,-8.886781
Train: Pos 2903,O=C(NC1CC1)c1ccc(=O)n(CC2CCOCC2)c1,0.000134784,positive,-5.4410973,-14.357957
Train: Pos 2904,c1ccc(Cc2ccc3c(ccn3-c3ccccc3)c2)cc1,0.000134363,positive,-1.9216039,-8.201125
Train: Pos 2905,O=c1ccc2c3cc[nH]c4ccc(=O)n(c2c1)c43,0.000134008,positive,-4.311104,-8.002606
Train: Pos 2906,O=C(NCCC1=CCCCC1)c1ccc(=O)oc1,0.000133973,positive,-4.0726013,-7.597662
Train: Pos 2907,O=C(c1ccccc1)c1c[nH]n(-c2ccccc2)c1=O,0.000133825,positive,-0.81658566,-7.4129744
Train: Pos 2908,c1ccc(-c2ccccn2)cc1,0.000133815,positive,-2.0495427,-9.039988
Train: Pos 2909,c1ccc(CSc2nnc(Cc3ccccc3)o2)cc1,0.000132448,positive,-1.5532062,-8.019846
Train: Pos 2910,c1ccc(CSc2cn3c(n2)CCC3)cc1,0.000132416,positive,-1.5924479,-8.223963
Train: Pos 2911,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccccc2)o1,0.000132206,positive,-1.1223093,-5.8971596
Train: Pos 2912,O=C(NC1CNC1=O)OCc1ccc2c(c1)OCO2,0.000132199,positive,0.96337056,-10.249585
Train: Pos 2913,O=c1cc(-c2cccs2)ccc2cocc12,0.00013217,positive,-3.3555772,-7.475447
Train: Pos 2914,O=C(NCCCc1ccccc1)Oc1cccc(-c2ccccc2)c1,0.000132128,positive,1.2092029,-7.444684
Train: Pos 2915,O=C(NCCc1ccccc1)Oc1cccc(-c2ccccc2)c1,0.000132128,positive,1.1872449,-7.453879
Train: Pos 2916,O=c1ccn(-c2ccc3c(c2)CCC3)c2nc(NCCCn3ccnc3)ncc12,0.000131948,positive,1.4199642,-12.1485615
Train: Pos 2917,O=C(c1ccccc1)n1c(=S)nc2ccccn21,0.000129833,positive,-0.81585145,-7.482604
Train: Pos 2918,O=C(Nc1ccccc1)c1[nH]ncc1N=Cc1ccccc1,0.000129545,positive,0.013373195,-6.2478433
Train: Pos 2919,O=C(Nc1ccc2[nH]cc(Cc3ccc(C(=O)NS(=O)(=O)c4ccccc4)cc3)c2c1)OC1CCCC1,0.000129086,positive,-1.7388704,-7.41
Train: Pos 2920,c1ccc(C2N3CC4CC(C3)CN2C4)cc1,0.000128583,positive,-2.6259499,-6.875303
Train: Pos 2921,C=C(C(=O)c1ccccc1)C(CC(=O)c1ccccc1)c1ccccc1,0.000128451,positive,-0.3491986,-7.7045965
Train: Pos 2922,O=C(c1cccnc1)N1CCC(Nc2ccccc2)c2ccccc21,0.000128415,positive,-1.4798002,-7.437022
Train: Pos 2923,c1coc(-c2cc(-c3ccco3)c3ccoc3n2)c1,0.000127773,positive,-3.3117988,-6.9041924
Train: Pos 2924,O=C1CCCC2C3CC(C4CCC5CN6C(=O)CCCC6C6CCCN4C56)=CN4CCCC(CN12)C34,0.000127168,positive,-4.776443,-7.589997
Train: Pos 2925,N=C1CCCCC12NCC(c1ccccc1)=[NH+]2,0.000126426,positive,-2.2807143,-8.379673
Train: Pos 2926,O=C(Nc1ccccc1-c1ccccc1)c1cnccn1,0.000126154,positive,-2.0322602,-8.767242
Train: Pos 2927,O=C(C1CC1)N1CCc2ccccc21,0.000126106,positive,-2.7959785,-7.579235
Train: Pos 2928,O=C(CCS(=O)(=O)c1ccccc1)NCc1ccco1,0.000126022,positive,-1.399707,-6.5655103
Train: Pos 2929,O=C(CCN1C(=O)c2ccccc2C1=O)Oc1ccc(C(=O)Nc2ccccc2)cc1,0.000125283,positive,0.34148988,-6.1335382
Train: Pos 2930,c1cc(N2CCCCC2)ncn1,0.000125083,positive,-4.5377026,-7.987959
Train: Pos 2931,c1ccc(-n2cc3c(c2)C2CCC3C2)nc1,0.000124619,positive,-2.7325482,-7.5491834
Train: Pos 2932,O=C(CC=NCCc1ccccc1)C1C(=O)CCCC1=O,0.000123531,positive,-1.4364219,-7.928396
Train: Pos 2933,O=C(CN1CCN(Cc2ccccc2)CC1)NN=Cc1ccccc1,0.000122832,positive,0.8752224,-8.608188
Train: Pos 2934,O=C(Nc1ccnn1-c1nc2ccccc2[nH]1)c1ccccc1,0.000122505,positive,0.13299695,-7.37948
Train: Pos 2935,c1ccc(Nc2ncnc3c2ncn3C2CCCC2)cc1,0.000122114,positive,-2.4963741,-7.431796
Train: Pos 2936,O=S(=O)(Nc1ccccn1)c1cccc2ccccc12,0.000121389,positive,-3.3223941,-8.25898
Train: Pos 2937,O=C(c1cccs1)N(C(=O)c1cccs1)c1ccccn1,0.000121364,positive,-2.8369896,-8.115464
Train: Pos 2938,O=C(Nc1nc2ccccc2[nH]1)c1cccc(S(=O)(=O)Nc2ccccc2)c1,0.000121019,positive,-0.8431114,-6.9749985
Train: Pos 2939,c1ccc(CSc2ncnc3c2sc2nc(N4CCOCC4)c4c(c23)CCCC4)cc1,0.000120941,positive,-1.7447116,-8.091096
Train: Pos 2940,O=c1ccocc1,0.000120929,positive,-3.911214,-7.5523434
Train: Pos 2941,O=c1[nH]c(=S)c2nc[nH]c2[nH]1,0.000120911,positive,-4.3459363,-8.06227
Train: Pos 2942,C1=CC23CCCN2CCc2cc4c(cc2C3C1)OCO4,0.000120638,positive,-4.0124683,-7.006716
Train: Pos 2943,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,0.000120334,positive,-0.90566516,-8.851142
Train: Pos 2944,C(#Cc1cc(-n2ccc3cncnc32)ccn1)Cc1ccon1,0.00011945,positive,-4.110262,-11.066268
Train: Pos 2945,c1ccc2c(Cc3n[nH]c4ncncc34)cccc2c1,0.000119292,positive,-3.200304,-8.862393
Train: Pos 2946,c1ccc(CSc2nccc(-c3ccccc3)n2)cc1,0.000118934,positive,-1.7803982,-8.733613
Train: Pos 2947,c1ccc([SH+]c2ccncn2)cc1,0.000117874,positive,-2.1947527,-8.4633465
Train: Pos 2948,c1ccc2c(N3CCOCC3)ccnc2c1,0.000117857,positive,-3.438839,-7.1125484
Train: Pos 2949,O=C(Nc1ccccc1)c1cnc2ccccc2c1,0.000117173,positive,-11.467574,3.0377743
Train: Pos 2950,O=C(OCC(=O)N1CCCC1)c1cccnc1,0.000116623,positive,-0.818864,-7.465754
Train: Pos 2951,c1ccc2c(N3CCCCC3)ncnc2c1,0.000116515,positive,-3.680843,-7.8407054
Train: Pos 2952,O=C(Nc1ccccc1)N1c2ccccc2Sc2ccccc21,0.000116339,positive,-0.42434642,-6.1476135
Train: Pos 2953,S=c1[nH]cc(C=Nn2cnnc2)s1,0.000115615,positive,-4.1453776,-7.947949
Train: Pos 2954,O=C1NNC1(c1ccccc1)C1CCCC1,0.000115613,positive,-3.159781,-7.1877317
Train: Pos 2955,O=C1NC2CCC=CC23c2cc4c(cc2C(=O)N(CCc2ccccc2)C13)OCO4,0.000115289,positive,-2.3656497,-7.3985877
Train: Pos 2956,C(=Nn1cnnn1)c1ccccc1OCc1ccccc1,0.000115287,positive,-1.0738206,-8.569388
Train: Pos 2957,c1ccc2nc3sccc3cc2c1,0.000115093,positive,-3.2824726,-8.775467
Train: Pos 2958,c1ccc(C(c2ccc3cccnc3c2)N2CCCCC2)nc1,0.000115075,positive,-3.1265264,-8.047467
Train: Pos 2959,O=C(NC1c2ccccc2Oc2ccccc21)c1ccccc1,0.00011502,positive,-0.20430867,-7.222295
Train: Pos 2960,c1ccn2cc(-c3ccc4c(c3)OCO4)nc2c1,0.00011413,positive,-3.1445882,-8.533206
Train: Pos 2961,c1cc(Cc2ccncc2)c2ccnn2c1,0.000113942,positive,-4.6301956,-8.552831
Train: Pos 2962,O=C1C=C(Nc2ccccc2)CCC1,0.000113622,positive,-3.6687207,-7.698645
Train: Pos 2963,O=C(C1CCN(S(=O)(=O)c2cnoc2C=Cc2ccco2)CC1)N1CCc2ccccc2C1,0.000113304,positive,-3.4628313,-7.2092686
Train: Pos 2964,C1=NCCc2c1[nH]c1ccccc21,0.000112936,positive,-3.7721062,-8.844336
Train: Pos 2965,O=C1COc2ccc3ccccc3c2CN1,0.000112833,positive,-3.5251925,-8.410273
Train: Pos 2966,O=C(NCCCCc1ccccc1)Oc1cccc(-c2ccccc2)c1,0.000112214,positive,1.2062005,-7.4523954
Train: Pos 2967,O=C(NCc1nc(-c2ccccc2)no1)Nc1ccccc1,0.000111805,positive,-0.475445,-6.3450813
Train: Pos 2968,O=C(Nc1ccccc1)c1ccc(Nc2ccn(-c3ccccc3)c2)cc1,0.000111707,positive,0.21187752,-6.4355507
Train: Pos 2969,O=c1[nH]c2ccccc2cc1CNCCc1ccccc1,0.000111452,positive,-2.7985983,-8.555521
Train: Pos 2970,O=C(NC1CCCc2ccccc21)c1ccoc1,0.000111125,positive,-3.9275365,-7.378838
Train: Pos 2971,O=S(=O)(c1ccccc1)N1CCOc2ccccc21,0.000110933,positive,-2.5133796,-7.29048
Train: Pos 2972,O=C(Nc1cccc(Nc2ncc(C(=O)c3ccccc3)s2)c1)c1ccccc1,0.000110712,positive,0.32354352,-6.7088766
Train: Pos 2973,c1ccc(CCc2ccnc(-c3ccccc3)c2)cc1,0.000110706,positive,-2.0331016,-8.982558
Train: Pos 2974,c1ccc(C2Nc3cccc4cccc(c34)N2)cc1,0.000110528,positive,-2.7194576,-7.388548
Train: Pos 2975,O=C1CC(OC2CCCCO2)CC(OC2CC(NCc3ccccc3-c3c[nH]nn3)CCO2)CCCCNCCCCO1,0.00011024,positive,-3.9774709,-6.67323
Train: Pos 2976,O=c1oc2ccccc2cc1-c1cncs1,0.000110187,positive,-3.1353934,-8.02507
Train: Pos 2977,O=C1c2cccc3cccc(c23)C(=O)N1c1cn[nH]c1,0.000109441,positive,-3.4418893,-7.865448
Train: Pos 2978,O=C1C(=Cc2ccc(N3CCCC3)cc2)COCC1=Cc1ccc(N2CCCC2)cc1,0.000109419,positive,-4.5771136,-7.9081745
Train: Pos 2979,O=S(=O)(c1ccccc1)N1N=C(c2ccco2)CC1c1cnc2ccccc2c1,0.000109293,positive,-3.1937444,-6.75078
Train: Pos 2980,c1ccc(-c2cnnn2-c2ccccc2)cc1,0.000108957,positive,-2.3323224,-8.729789
Train: Pos 2981,O=c1nc2[nH]nc(-c3ccccn3)nc-2c(=O)[nH]1,0.000108886,positive,-2.891006,-8.583212
Train: Pos 2982,S=C(Nc1ccccc1)N1CCCCC1c1cccnc1,0.000108799,positive,-1.026175,-6.3048935
Train: Pos 2983,S=C1C=CCCN1,0.000108776,positive,-4.5201597,-7.84889
Train: Pos 2984,O=C(Nc1nc2ccccc2s1)c1cccc(S(=O)(=O)N2CCc3ccccc32)c1,0.000107811,positive,-1.9132313,-6.298713
Train: Pos 2985,O=S(=O)(NCCc1ccncc1)c1ccccc1,0.000107796,positive,-1.6139472,-7.3779993
Train: Pos 2986,c1ccc(N2CCN(c3ncnc4[nH]cnc34)CC2)nc1,0.000107158,positive,-4.0582957,-8.114812
Train: Pos 2987,O=C(Nc1ccccc1)c1cc2c(=O)[nH]c3ccccc3c2s1,0.000106244,positive,0.14497602,-6.355921
Train: Pos 2988,O=C(c1cc2ccccc2oc1=O)N1CCNCC1,0.00010602,positive,-1.2424498,-6.518321
Train: Pos 2989,O=C(c1ccc(S(=O)(=O)Nc2ccccc2)cc1)N1CCCCC1,0.000105761,positive,-1.1908658,-6.675673
Train: Pos 2990,O=S(=O)(C=NNc1ccccc1)c1ccsn1,0.000105373,positive,-2.1084225,-8.559628
Train: Pos 2991,O=C(Nc1ccccc1Oc1ccccc1)c1cnccn1,0.000105021,positive,-1.6646328,-8.881622
Train: Pos 2992,O=C1NNC1(Cc1ccccc1)c1ccccc1,0.000104949,positive,-1.7235677,-8.315549
Train: Pos 2993,O=C(NCCNC(=O)c1ccco1)c1ccc2ccccc2n1,0.000104555,positive,-3.3551514,-8.873979
Train: Pos 2994,O=S(=O)(N=c1[nH]ccs1)c1ccccc1,0.000104274,positive,-2.3195896,-7.753199
Train: Pos 2995,O=C(Nc1ccccc1)c1ccccc1NS(=O)(=O)c1cccs1,0.000104216,positive,-0.99817973,-6.47226
Train: Pos 2996,c1ccc(-c2cc3c(N4CCN(c5ccccc5)CC4)ncnc3s2)cc1,0.000103829,positive,-2.1776757,-8.411988
Train: Pos 2997,O=C(Cc1ccccc1)Nc1ccc2[nH]ncc2c1,0.000103647,positive,0.9376976,-5.752092
Train: Pos 2998,O=C(NNC(=S)Nc1ccccc1)c1ccn[nH]1,0.000103313,positive,-0.16506141,-6.29087
Train: Pos 2999,O=C(NCc1ccccc1)Nc1cccs1,0.000103226,positive,-0.56500995,-7.008467
Train: Pos 3000,O=C(Nc1ccccc1)C(Sc1nc2ccccc2c(=O)[nH]1)c1ccccc1,0.000103198,positive,-0.4851991,-6.1381674
Train: Pos 3001,O=c1[nH]c2ccc(S(=O)(=O)N3CCc4ccccc43)cc2[nH]c1=O,0.000102975,positive,-2.4243133,-7.271187
Train: Pos 3002,c1ccc(-c2csc(-n3cccn3)n2)cc1,0.000102757,positive,-2.1790102,-9.048714
Train: Pos 3003,O=C(NCc1ccccc1)N1CCC(NS(=O)(=O)c2ccccc2)CC1,0.000102692,positive,3.009774,-7.5932674
Train: Pos 3004,O=C(CNC(=O)c1ccccc1)Nc1nc2ccccc2[nH]1,0.000102304,positive,-0.16690347,-7.5272856
Train: Pos 3005,c1ccc(NC2CCNc3ccc(-c4cccc(CN5CCCCC5)c4)cc32)cc1,0.000101915,positive,-3.240982,-6.0621514
Train: Pos 3006,O=c1cc[nH]c(=S)n1-c1ccccc1,0.000101828,positive,-2.9029672,-9.147434
Train: Pos 3007,O=C(Nn1ccc(-c2nc3ccccc3s2)c1)c1c[nH]c2ccccc12,0.000101431,positive,-3.2404468,-8.741535
Train: Pos 3008,O=C(COC(=O)c1n[nH]c(=O)c2ccccc12)Nc1ccccn1,0.000100372,positive,-2.2361915,-6.482497
Train: Pos 3009,O=C(CCC(=O)OCc1ccccc1)Nc1c[nH]c(=O)[nH]c1=O,9.96e-05,positive,-1.1228029,-8.058909
Train: Pos 3010,c1ccn2cc(-c3ccc4c(c3)OCCO4)nc2c1,9.93e-05,positive,-3.0393133,-8.572712
Train: Pos 3011,O=C(CN(c1ccccc1)S(=O)(=O)c1ccccc1)Nc1cccnc1,9.9e-05,positive,-2.2184303,-7.427634
Train: Pos 3012,O=C(Cn1sc2ncccc2c1=O)NCCCN1CCN(c2ccccc2)CC1,9.89e-05,positive,-2.6873052,-5.8654976
Train: Pos 3013,O=C(NC1CNC1=O)OC1CCCCC1,9.74e-05,positive,1.0170121,-10.301279
Train: Pos 3014,c1ccc(-c2nc3sc4cncnc4c3c3c2CCCC3)cc1,9.72e-05,positive,-3.529437,-6.53104
Train: Pos 3015,O=c1cccnn1-c1cc(Oc2ccccc2)ncn1,9.72e-05,positive,-1.5014197,-8.283375
Train: Pos 3016,O=C1CSc2ccc(NC(=O)Nc3ccccn3)cc2N1,9.71e-05,positive,-1.9028136,-6.1921315
Train: Pos 3017,O=C(Nc1ccccc1)c1ccn[nH]1,9.69e-05,positive,0.07586933,-6.2470922
Train: Pos 3018,O=C(c1ccccc1)C1C(c2ccco2)C2(C(=O)c3ccccc3C2=O)C2c3ccccc3C=NN12,9.66e-05,positive,-2.9403486,-7.257268
Train: Pos 3019,O=C(NC1CCOCC1)C1CCN(C(=O)NCc2ccccc2)CC1,9.65e-05,positive,3.0069354,-7.594988
Train: Pos 3020,O=c1ccn(-c2ccc3c(c2)CCC3)c2nc(NCCN3CCOCC3)ncc12,9.64e-05,positive,1.4184723,-12.146988
Train: Pos 3021,c1cc2c(c[nH+]c3c4cc5c(cc4ccc23)OCO5)c2c1OCO2,9.56e-05,positive,-3.7365768,-7.6457415
Train: Pos 3022,O=C(CSc1nnc2ccc(-c3cccnc3)nn12)NCc1ccccc1,9.56e-05,positive,-0.9397285,-7.462931
Train: Pos 3023,O=C(C=Cc1ccco1)N1CCN(c2ncccn2)CC1,9.56e-05,positive,-3.1112688,-5.994376
Train: Pos 3024,O=c1c2ccccc2nc(SCc2cnoc2)n1-c1ccccc1,9.51e-05,positive,-3.2969592,-9.1666565
Train: Pos 3025,O=C(COC(=O)c1cccc(-c2ccccc2)c1)Nc1ccccc1,9.48e-05,positive,0.17484394,-5.977057
Train: Pos 3026,c1ccc(-n2ccc(NC3CC3)c2)cc1,9.46e-05,positive,-2.2474003,-7.7054853
Train: Pos 3027,O=C(Nc1cc(-c2ccccc2)cs1)C1CCCCC1,9.43e-05,positive,-0.8507011,-6.9853363
Train: Pos 3028,C(#Cc1cncc(-n2ccc3cncnc32)c1)Cc1nccs1,9.42e-05,positive,-4.1019,-11.023762
Train: Pos 3029,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,9.41e-05,positive,0.92059964,-6.0240765
Train: Pos 3030,O=C(Nc1ccccc1)c1coc2ccccc12,9.38e-05,positive,-0.604333,-6.639536
Train: Pos 3031,O=C(NCCCCCc1ccccc1)Oc1ccc(Cn2cc(COc3ccc4ccc(=O)oc4c3)nn2)cc1,9.31e-05,positive,1.2465926,-7.349922
Train: Pos 3032,C1=CC2C(=C(c3ccccc3)c3ccccc3)C1c1c[nH]cc12,9.28e-05,positive,-0.61450183,-7.52288
Train: Pos 3033,O=C1N(Cc2ccccc2)c2ccccc2S(=O)(=O)N1c1ccccc1,9.27e-05,positive,-1.6815928,-10.274988
Train: Pos 3034,O=C(Nc1ccccc1)N1CCCCC1,9.25e-05,positive,-0.96994835,-6.2065134
Train: Pos 3035,O=C(Nc1ccc(OCC(=O)N2CCOCC2)cc1)c1cccnc1,9.22e-05,positive,-0.65015787,-7.2911677
Train: Pos 3036,O=C(COC(=O)CNS(=O)(=O)C=Cc1ccccc1)NC1CCS(=O)(=O)C1,9.21e-05,positive,-0.74144155,-9.327394
Train: Pos 3037,c1ccc2c(c1)sc1scnc12,9.2e-05,positive,-2.8740711,-8.454588
Train: Pos 3038,O=C1CC(c2ccccc2)SC(N(c2ccccc2)c2ccccc2)=N1,9.11e-05,positive,-2.6406994,-7.0063205
Train: Pos 3039,O=C(Nc1ccccc1)c1ccc(NS(=O)(=O)c2cnoc2)cc1,9.1e-05,positive,0.31799114,-6.409269
