Name,y_label,canonical_smiles
"1,7-di(4-hydroxyphenyl)-4-hepten-3-one",1,O=C(C=CCCc1ccc(O)cc1)CCc1ccc(O)cc1
"3,5-dihydroxy-1,7-diphenylheptane",0,O=C(CC(O)CC(O)CC(=O)c1ccccc1)c1ccccc1
Malabaricone c,1,O=C(CCCCCCCCc1ccc(O)c(O)c1)c1c(O)cccc1O
3-Hydroxy-1-(4-hydroxyphenyl)-1-propanone,0,O=C(CCO)c1ccc(O)cc1
Hirsutanonol,1,O=C(CCc1ccc(O)c(O)c1)C[C@@H](O)CCc1ccc(O)c(O)c1
2'''-O-Benzoyloregonin,1,O=C(CCc1ccc(O)c(O)c1)C[C@H](CCc1ccc(O)c(O)c1)O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1OC(=O)c1ccccc1
"1,7-Di(3,4-dihydroxyphenyl)-5(S)-glucopyranosyloxy-3-heptanone",1,O=C(CCc1ccc(O)c(O)c1)C[C@H](CCc1ccc(O)c(O)c1)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
Alnuside B,1,O=C(CCc1ccc(O)c(O)c1)C[C@H](CCc1ccc(O)cc1)O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O
Letestuianin c,0,O=C(CCc1ccc(O)cc1)CC(=O)CCc1ccc(O)cc1
Phloretin,1,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O
Phlorizin,0,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
"5-hydroxy-1,7-diphenyl-3-heptanone",0,O=C(CCc1ccccc1)CC(O)CCc1ccccc1
"corchoionoside C (8),26 taxifolin-7-O-β-D-glucopyranoside",1,O=C(CO)Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O
Caffeic acid,1,O=C(O)/C=C/c1ccc(O)c(O)c1
Cinnamic acid,0,O=C(O)/C=C/c1ccccc1
"1,2,3,4-tetrahydro-beta-carboline-3-carboxylic acid",0,O=C(O)C1Cc2c([nH]c3ccccc23)CN1
Indolylpropionic acid,0,O=C(O)CCc1c[nH]c2ccccc12
Phenyl propionic acid,0,O=C(O)CCc1ccccc1
beta-carboline-1-propanoic acid,0,O=C(O)CCc1nccc2c1[nH]c1ccccc12
Baicalin,1,O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O
5-hydroxy-indole-3-carboxylic acid,0,O=C(O)c1c[nH]c2ccc(O)cc12
1H-indole-3-carboxylic acid,0,O=C(O)c1c[nH]c2ccccc12
"3-Carboxy-6,7-dihydroxy-1-(3',4'-dihydroxy phenyl)-naphthalene",1,O=C(O)c1cc(-c2ccc(O)c(O)c2)c2cc(O)c(O)cc2c1
Gallic acid,0,O=C(O)c1cc(O)c(O)c(O)c1
Rhein,1,O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O
Protocatechuic acid,1,O=C(O)c1ccc(O)c(O)c1
"1,3,6-tri-O-galloyl-β-D-glucose",1,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](O)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1O)c1cc(O)c(O)c(O)c1
"1,3,4,6-Tetra-O-galloyl-D-glucose",1,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](O)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
Epigalocatechin gallate,0,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
Myricetin 3-O-(2''-galloyl)-beta-D-galactopyranoide,1,O=C(O[C@H]1[C@H](Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)O[C@H](CO)[C@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1
"Myricetin 3-O-(2'',3''-digalloyl)-beta-Dgalactopyranoide",0,O=C(O[C@H]1[C@H](Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)O[C@H](CO)[C@H](O)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
Quercetin 3-O-(2''-galloyl)-beta-D-galactopyranoide,1,O=C(O[C@H]1[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)O[C@H](CO)[C@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1
"Quercetin 3-O-(2'', 3''-digalloyl)-beta-Dgalactopyranoide",0,O=C(O[C@H]1[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)O[C@H](CO)[C@H](O)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
Cinnamaldehyde,1,O=C/C=C/c1ccccc1
Sappanone A,1,O=C1/C(=C/c2ccc(O)c(O)c2)COc2cc(O)ccc21
Sulfuretin,1,O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)ccc21
Securinine,1,O=C1C=C2C=C[C@@H]3C[C@@]2(O1)[C@H]1CCCCN31
Flavanone,0,O=C1CC(c2ccccc2)Oc2ccccc21
ymf 1029D,1,O=C1CCC23Oc4ccc(O)c5c4[C@](Oc4cccc1c42)(O3)[C@@H]1O[C@@H]1[C@@H]5O
Preussomerin BG1,0,O=C1CCC23Oc4ccc(O)c5c4[C@](Oc4cccc1c42)(O3)[C@H](O)CC5=O
S-(-)-trolline,1,O=C1CCC2c3cc(O)c(O)cc3CCN12
Hippophamide,1,O=C1CC[C@H]2c3[nH]c4ccc(O)cc4c3CCN12
(S)-(-)-Oleracein E,1,O=C1CC[C@H]2c3cc(O)c(O)cc3CCN12
brevifolin,1,O=C1CCc2c1oc(=O)c1cc(O)c(O)c(O)c21
Preussomerin SA1,0,O=C1C[C@@H](O)[C@]23Oc4cccc5c4C(CCC5O)(Oc4ccc(O)c1c42)O3
"5,7,3',5'-Tetrahydroxyflavanone",1,O=C1C[C@@H](c2cc(O)cc(O)c2)Oc2cc(O)cc(O)c21
Butin,1,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)ccc21
"(2R,3R)-dihydroquercetin",0,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21
Liquirtigenin,1,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21
Liquiritin,0,O=C1C[C@@H](c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)Oc2cc(O)ccc21
"1H-Pyrido[3,4-b]indole-1,3,4(2H,9H)-trione",0,O=C1NC(=O)c2[nH]c3ccccc3c2C1=O
"6-hydroxy-3,4-dihydro-1-oxo-beta-carboline",1,O=C1NCCc2c1[nH]c1ccc(O)cc21
Iseluxine,0,O=C1NCCc2cc(O)c(O)cc21
Punicalagin,1,O=C1O[C@H]2[C@@H]3OC(=O)c4cc(O)c(O)c(O)c4-c4c(O)c(O)c5oc(=O)c6c(c(O)c(O)c7oc(=O)c4c5c76)-c4c(cc(O)c(O)c4O)C(=O)OC[C@H]3OC(O)[C@@H]2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O
(+)-taxifolin,0,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O
Dihydrokaempferol,0,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O
Pinobaksin,0,O=C1c2c(O)cc(O)cc2O[C@H](c2ccccc2)[C@H]1O
Portulacatone,0,O=C1c2cc(O)c(O)cc2CCn2cccc21
Fustin,0,O=C1c2ccc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O
Aloe-emodin,1,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21
Tryptanthrin,1,O=C1c2ccccc2-n2c1nc1ccccc1c2=O
5-hydroxy-indole-3-carboxaldehyde,0,O=Cc1c[nH]c2ccc(O)cc12
3-formylindole,1,O=Cc1c[nH]c2ccccc12
Protocatechualdehyde,0,O=Cc1ccc(O)c(O)c1
1-hydroxy-beta-carboline,0,O=c1[nH]ccc2c1[nH]c1ccccc12
Orobol,1,O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)cc(O)c12
Puerarin,0,O=c1c(-c2ccc(O)cc2)coc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12
Genistein,1,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
Daidzein,1,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12
Genistin,0,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12
Daidzin,0,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12
Myricetin,0,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12
Fisetin,1,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12
Kaempferol,1,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
Morin,0,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12
Galangin,0,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12
"3,5,7-trihydroxychromone",0,O=c1c(O)coc2cc(O)cc(O)c12
Isoquercetrin,0,O=c1c(OCC2OC(O)[C@@H](O)[C@H](O)[C@@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
"Quercetin 3,7-di-O-Glc",0,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12
Hyperin,0,O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
"1,3,6,7-tetrahydroxyxanthone",1,O=c1c2cc(O)c(O)cc2oc2cc(O)cc(O)c12
"1,3,5,6-Tetrahydroxyxanthone",1,O=c1c2ccc(O)c(O)c2oc2cc(O)cc(O)c12
"5,7,2',5'-tetrahydroxyflavone",1,O=c1cc(-c2cc(O)ccc2O)oc2cc(O)cc(O)c12
Luteolin,1,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
"3',4',7-Trihydroxyflavone",1,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)ccc12
Galuteolin,0,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12
"3',4'-Dihydroxyflavone",1,O=c1cc(-c2ccc(O)c(O)c2)oc2ccccc12
Vicenin-2,1,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12
Vitexin,0,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12
Isopongaglabol,0,O=c1cc(-c2ccc(O)cc2)oc2c1ccc1occc12
Apigenin,1,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
"4',7-Dihydroxyflavone",1,O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12
Apigetrin,0,O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12
Pongaglabrone,0,O=c1cc(-c2ccc3c(c2)OCO3)oc2c1ccc1occc12
Pongol,1,O=c1cc(-c2cccc(O)c2)oc2c1ccc1occc12
Pongaglabol,0,O=c1cc(-c2ccccc2)oc2c1c(O)cc1occc12
Lanceolatin b,1,O=c1cc(-c2ccccc2)oc2c1ccc1occc12
Baicalein,1,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12
Chrysin,1,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12
7-hydroxyflavone,1,O=c1cc(-c2ccccc2)oc2cc(O)ccc12
"5-Hydroxyfurano(4'',5''-6,7)flavone",1,O=c1cc(-c2ccccc2)oc2cc3occc3c(O)c12
(-)-Aquisinenone G,1,O=c1cc(CCc2ccccc2)oc2c1[C@@H]1Oc3cc4oc(CCc5ccccc5)cc(=O)c4cc3O[C@@H]([C@@H]1O)[C@H]2O
(+)-Aquisinenone A,1,O=c1cc(CCc2ccccc2)oc2c1[C@@H]1c3c(ccc4oc(CCc5ccccc5)cc(=O)c34)O[C@@H]([C@@H]1O)[C@H]2O
(-)-Aquisinenone B,1,O=c1cc(CCc2ccccc2)oc2c1[C@@H]1c3ccc4c(=O)cc(CCc5ccccc5)oc4c3O[C@@H]([C@@H]1O)[C@H]2O
(-)-Aquisinenone A,1,O=c1cc(CCc2ccccc2)oc2c1[C@H]1c3c(ccc4oc(CCc5ccccc5)cc(=O)c34)O[C@H]([C@H]1O)[C@@H]2O
(+)-Aquisinenone B,1,O=c1cc(CCc2ccccc2)oc2c1[C@H]1c3ccc4c(=O)cc(CCc5ccccc5)oc4c3O[C@H]([C@H]1O)[C@@H]2O
Canthin-6-one N-oxide,0,O=c1ccc2c3c(cc[n+]2[O-])c2ccccc2n13
Esculetin,0,O=c1ccc2cc(O)c(O)cc2o1
Mulberroside B,0,O=c1ccc2cc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2o1
"5,7-dihydroxycoumarin 7-O-beta-D-glucopyranoside",0,O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c2o1
,0,O=c1ccc2cc3c(cc2o1)O[C@@H](CO)[C@H](c1ccc(O)c(O)c1)O3
"(7′S,8′S)-Sapiumin C",1,O=c1ccc2cc3c(cc2o1)O[C@@H](c1ccc(O)c(O)c1)[C@H](CO)O3
"(7′R,8′R)-Sapiumin A",1,O=c1ccc2cc3c(cc2o1)O[C@H](CO)[C@@H](c1ccc(O)c(O)c1)O3
"(7′R,8′R)-Sapiumin C ",1,O=c1ccc2cc3c(cc2o1)O[C@H](c1ccc(O)c(O)c1)[C@@H](CO)O3
Xanthotoxol,0,O=c1ccc2cc3ccoc3c(O)c2o1
Canthin-6-one,0,O=c1ccc2nccc3c4ccccc4n1c23
11-hydroxy-canthin-6-one,0,O=c1cccc2c1c1cc[nH]c3ccc(=O)n2c31
"5,7-Dihydroxychromone",0,O=c1ccoc2cc(O)cc(O)c12
Ellagic acid,1,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23
"(E)-2,4-bis(p-hydroxyphenyl)-2-butenol",1,OC/C(=C/Cc1ccc(O)cc1)c1ccc(O)cc1
Exotiacetal B,0,OC/C=C/c1ccc(O)c(/C=C/[C@@]23CCC(CO)=C[C@H]2c2cc(/C=C/CO)ccc2O[C@H]3O)c1
Exotimarin A,0,OC/C=C/c1ccc(O)c(/C=C/[C@]23CCC(CO)=C[C@H]2c2cc(/C=C/CO)ccc2C[C@H]3O)c1
Exotiacetal A,1,OC/C=C/c1ccc(O)c(/C=C/[C@]23CCC(CO)=C[C@H]2c2cc(/C=C/CO)ccc2O[C@H]3O)c1
Cinnamic alcohol,0,OC/C=C/c1ccccc1
"7-(3,4-Dihydroxyphenyl)-1-(4-hydroxyphenyl)-3(R)-b-Dglucosyloxy-heptane",1,OC[C@H]1O[C@@H](O[C@H](CCCCc2ccc(O)c(O)c2)CCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
Mulberroside A,0,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3O)c2)[C@H](O)[C@@H](O)[C@@H]1O
Oxyresveratrol 2-O-beta-D-glucopyranoside,0,OC[C@H]1O[C@@H](Oc2cc(O)ccc2/C=C/c2cc(O)cc(O)c2)[C@H](O)[C@@H](O)[C@@H]1O
Arbutin,0,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
Indole-3-carbinol,1,OCc1c[nH]c2ccccc12
"[1-(5’-hydroxylmethylfuran-2-yl)-6,7-dihydroxy-3,4-dihydroisoquinoline",0,OCc1ccc(C2=NCCc3cc(O)c(O)cc32)o1
1-hydroxymethyl-beta-carboline,0,OCc1nccc2c1[nH]c1ccccc12
Epigallocatechin,0,Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2
Cianidanol,0,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2
(-)-epicatechin,0,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2
Procyanidin b1,0,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2
Procyanidin b2,0,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2
Cyanidin,0,Oc1cc(O)c2cc(O)c(-c3ccc(O)c(O)c3)[o+]c2c1
Piceatannol,1,Oc1cc(O)cc(/C=C/c2ccc(O)c(O)c2)c1
Pinosylvin,1,Oc1cc(O)cc(/C=C/c2ccccc2)c1
"1-(Furan-2-yl)-6,7-dihydroxy-3,4-dihydroisoquinoline",1,Oc1cc2c(cc1O)C(c1ccco1)=NCC2
"6,7-dihydroxy-3,4-dihydroisoquinoline",0,Oc1cc2c(cc1O)CCN=C2
"2-(furan-2-ylmethyl)-6,7-dihydroxy-3,4-dihydroisoquinolin-2-ium",0,Oc1cc2c(cc1O)CC[N+](CC1=CCCO1)=C2
"(R)-(+)-1-benzyl-6,7-dihydroxy-1,2,3,4-tetrahydroisoquinoline",0,Oc1cc2c(cc1O)[C@@H](Cc1ccccc1)NCC2
Pelargonidin,0,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc1
"7-(3,4-Dihydroxyphenyl)-1-(4-hydroxyphenyl)-3(R)-heptanol",1,Oc1ccc(CC[C@H](O)CCCCc2ccc(O)c(O)c2)cc1
Vitisinol A,1,Oc1ccc([C@H]2O[C@@H](c3ccc(O)cc3)[C@@H]3c4cc(O)cc5oc6cc(O)cc(c6c45)[C@@H]32)cc1
(+)-hopeaphenol,1,Oc1ccc([C@H]2c3c(O)cc(O)cc3C3c4c(cc(O)cc4[C@@H]2[C@H]2c4cc(O)cc5c4C(c4cc(O)cc(O)c4[C@@H]2c2ccc(O)cc2)[C@@H](c2ccc(O)cc2)O5)O[C@@H]3c2ccc(O)cc2)cc1
Maackiain,0,Oc1ccc2c(c1)OC[C@H]1c3cc4c(cc3O[C@@H]21)OCO4
Palmarumycin SA2,0,Oc1cccc2c1[C@@H](O)[C@H](O)[C@@H](O)C21Oc2cccc3cccc(c23)O1
Palmarumycin C11,1,Oc1cccc2c1[C@@H](O)[C@H]1O[C@H]1C21Oc2cccc3cccc(c23)O1
Palmarumycin BG3,0,Oc1cccc2c1[C@H](O)C[C@@H](O)C21Oc2cccc3cccc(c23)O1
Palmarumycin SA1,1,Oc1cccc2c1[C@H](O)[C@@H]1O[C@@H]1C21Oc2cccc3cccc(c23)O1
Harmanine,0,On1ccc2c3ccccc3nc-2c1
Indole,0,c1ccc2[nH]ccc2c1
