Index,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,NumAromaticRings,NumSaturatedRings,NumHeteroatoms,RingCount,HeavyAtomCount,NumAliphaticRings
5060,264.284,2.9621000000000013,1.0,3.0,58.53,2.0,2.0,0.0,4.0,3.0,20.0,1.0
5142,236.27400000000003,3.067920000000001,1.0,2.0,41.46,1.0,2.0,0.0,3.0,3.0,18.0,1.0
12662,387.44000000000017,1.3772199999999999,2.0,5.0,102.06,5.0,1.0,2.0,9.0,3.0,28.0,2.0
4591,334.37100000000004,4.107120000000003,1.0,4.0,63.6,3.0,2.0,0.0,4.0,3.0,25.0,1.0
1514,232.242,2.8412000000000006,0.0,3.0,42.85,0.0,3.0,0.0,3.0,4.0,18.0,1.0
9221,182.208,0.04161999999999999,1.0,5.0,73.28,0.0,2.0,0.0,6.0,2.0,12.0,0.0
15165,398.4550000000002,2.9384000000000015,2.0,6.0,85.22000000000001,4.0,2.0,1.0,6.0,4.0,29.0,2.0
15379,412.4820000000002,3.2414000000000023,1.0,6.0,74.22000000000001,5.0,2.0,1.0,6.0,4.0,30.0,2.0
12917,347.754,2.541900000000001,1.0,5.0,73.86000000000001,5.0,2.0,0.0,7.0,3.0,24.0,1.0
2357,393.8990000000001,5.614100000000003,2.0,3.0,57.78,5.0,4.0,0.0,6.0,4.0,27.0,0.0
14279,392.56500000000034,3.400640000000002,1.0,3.0,66.48,5.0,1.0,2.0,6.0,3.0,27.0,2.0
11407,442.7280000000004,8.36470000000001,1.0,1.0,37.3,4.0,0.0,3.0,2.0,4.0,32.0,4.0
11408,442.72800000000035,8.508800000000008,1.0,1.0,37.3,4.0,0.0,3.0,2.0,4.0,32.0,4.0
11432,440.7120000000004,8.284800000000008,1.0,1.0,37.3,4.0,0.0,3.0,2.0,4.0,32.0,4.0
949,535.5700000000004,5.6204200000000055,2.0,6.0,79.38000000000001,7.0,4.0,1.0,10.0,5.0,39.0,1.0
950,549.5970000000004,5.928840000000005,2.0,6.0,79.38000000000001,7.0,4.0,1.0,10.0,5.0,40.0,1.0
10809,324.42400000000004,-0.8449999999999982,2.0,5.0,109.41,4.0,0.0,2.0,9.0,2.0,20.0,2.0
